weight_g,60.000000
thrust_N,velocity_m_s,power_W
68.000000,1.500000,3275.746895
69.000000,1.500000,3374.162097
70.000000,1.500000,3473.945203
71.000000,1.500000,3575.096215
72.000000,1.500000,3685.265454
73.000000,1.500000,3802.282466
74.000000,1.500000,3921.000523
75.000000,1.500000,4041.419626
27.000000,2.000000,711.239360
28.000000,2.000000,752.454260
29.000000,2.000000,794.764595
30.000000,2.000000,838.170368
31.000000,2.000000,882.671577
32.000000,2.000000,928.268223
33.000000,2.000000,974.960305
34.000000,2.000000,1022.747824
35.000000,2.000000,1071.630779
36.000000,2.000000,1120.234545
37.000000,2.000000,1169.847371
38.000000,2.000000,1220.479516
39.000000,2.000000,1272.130979
40.000000,2.000000,1324.801762
41.000000,2.000000,1378.491863
42.000000,2.000000,1433.201283
43.000000,2.000000,1488.767419
44.000000,2.000000,1545.197695
45.000000,2.000000,1602.623980
46.000000,2.000000,1661.046276
47.000000,2.000000,1720.464583
48.000000,2.000000,1780.878899
49.000000,2.000000,1842.289226
50.000000,2.000000,1905.148835
51.000000,2.000000,1969.189391
52.000000,2.000000,2034.234530
53.000000,2.000000,2100.284252
54.000000,2.000000,2167.338558
55.000000,2.000000,2235.397447
56.000000,2.000000,2305.000099
57.000000,2.000000,2376.360565
58.000000,2.000000,2448.752867
59.000000,2.000000,2522.177004
60.000000,2.000000,2596.632978
61.000000,2.000000,2672.120788
62.000000,2.000000,2753.276747
63.000000,2.000000,2838.910998
64.000000,2.000000,2925.774842
65.000000,2.000000,3013.868278
66.000000,2.000000,3103.191306
67.000000,2.000000,3196.100418
68.000000,2.000000,3293.248140
69.000000,2.000000,3391.760136
70.000000,2.000000,3491.636407
71.000000,2.000000,3592.876951
72.000000,2.000000,3705.391152
73.000000,2.000000,3822.615269
74.000000,2.000000,3941.538210
75.000000,2.000000,4062.159976
27.000000,2.500000,716.653788
28.000000,2.500000,758.128071
29.000000,2.500000,800.703816
30.000000,2.500000,844.381022
31.000000,2.500000,889.159689
32.000000,2.500000,935.039818
33.000000,2.500000,982.021408
34.000000,2.500000,1030.104460
35.000000,2.500000,1079.072052
36.000000,2.500000,1127.887675
37.000000,2.500000,1177.720154
38.000000,2.500000,1228.574644
39.000000,2.500000,1280.451143
40.000000,2.500000,1333.349653
41.000000,2.500000,1387.270173
42.000000,2.500000,1442.212703
43.000000,2.500000,1497.999906
44.000000,2.500000,1554.705301
45.000000,2.500000,1612.410664
46.000000,2.500000,1671.115996
47.000000,2.500000,1730.821296
48.000000,2.500000,1791.526565
49.000000,2.500000,1853.247594
50.000000,2.500000,1916.458986
51.000000,2.500000,1980.766069
52.000000,2.500000,2046.080608
53.000000,2.500000,2112.402604
54.000000,2.500000,2179.732056
55.000000,2.500000,2248.068964
56.000000,2.500000,2318.133392
57.000000,2.500000,2389.721133
58.000000,2.500000,2462.341916
59.000000,2.500000,2535.995740
60.000000,2.500000,2610.682605
61.000000,2.500000,2686.402512
62.000000,2.500000,2769.106195
63.000000,2.500000,2854.868820
64.000000,2.500000,2941.858623
65.000000,2.500000,3030.075604
66.000000,2.500000,3119.519763
67.000000,2.500000,3213.451287
68.000000,2.500000,3310.698016
69.000000,2.500000,3409.305404
70.000000,2.500000,3509.273452
71.000000,2.500000,3611.290914
72.000000,2.500000,3725.515216
73.000000,2.500000,3842.945088
74.000000,2.500000,3962.071558
27.000000,3.000000,722.086532
28.000000,3.000000,763.820984
29.000000,3.000000,806.662938
30.000000,3.000000,850.612394
31.000000,3.000000,895.669354
32.000000,3.000000,941.833816
33.000000,3.000000,989.105780
34.000000,3.000000,1037.485247
35.000000,3.000000,1086.536412
36.000000,3.000000,1135.564256
37.000000,3.000000,1185.616806
38.000000,3.000000,1236.694060
39.000000,3.000000,1288.796019
40.000000,3.000000,1341.922683
41.000000,3.000000,1396.074052
42.000000,3.000000,1451.250126
43.000000,3.000000,1507.258296
44.000000,3.000000,1564.239453
45.000000,3.000000,1622.224545
46.000000,3.000000,1681.213571
47.000000,3.000000,1741.206531
48.000000,3.000000,1802.203425
49.000000,3.000000,1864.235852
50.000000,3.000000,1927.799636
51.000000,3.000000,1992.373753
52.000000,3.000000,2057.958203
53.000000,3.000000,2124.552987
54.000000,3.000000,2192.158103
55.000000,3.000000,2260.773553
56.000000,3.000000,2331.300830
57.000000,3.000000,2403.116071
58.000000,3.000000,2475.965560
59.000000,3.000000,2549.849296
60.000000,3.000000,2624.767280
61.000000,3.000000,2700.719511
62.000000,3.000000,2784.976930
63.000000,3.000000,2870.867500
64.000000,3.000000,2957.982835
65.000000,3.000000,3046.322935
66.000000,3.000000,3135.887800
67.000000,3.000000,3230.845341
68.000000,3.000000,3328.190446
69.000000,3.000000,3426.892598
70.000000,3.000000,3526.951799
71.000000,3.000000,3629.748533
72.000000,3.000000,3745.689409
73.000000,3.000000,3863.324657
74.000000,3.000000,3982.654278
27.000000,3.500000,727.611176
28.000000,3.500000,769.600936
29.000000,3.500000,812.703906
30.000000,3.500000,856.920087
31.000000,3.500000,902.249478
32.000000,3.500000,948.692079
33.000000,3.500000,996.247890
34.000000,3.500000,1044.916912
35.000000,3.500000,1094.024995
36.000000,3.500000,1143.319578
37.000000,3.500000,1193.643399
38.000000,3.500000,1244.996459
39.000000,3.500000,1297.378758
40.000000,3.500000,1350.790296
41.000000,3.500000,1405.231073
42.000000,3.500000,1460.673437
43.000000,3.500000,1516.915815
44.000000,3.500000,1574.149441
45.000000,3.500000,1632.389944
46.000000,3.500000,1691.637323
47.000000,3.500000,1751.891579
48.000000,3.500000,1813.152711
49.000000,3.500000,1875.531871
50.000000,3.500000,1939.325947
51.000000,3.500000,2004.132095
52.000000,3.500000,2069.950315
53.000000,3.500000,2136.780606
54.000000,3.500000,2204.622969
55.000000,3.500000,2273.553791
56.000000,3.500000,2344.457038
57.000000,3.500000,2416.523398
58.000000,3.500000,2489.625801
59.000000,3.500000,2563.764249
60.000000,3.500000,2638.938739
61.000000,3.500000,2716.269554
62.000000,3.500000,2800.852237
63.000000,3.500000,2886.861724
64.000000,3.500000,2974.093347
65.000000,3.500000,3062.547107
66.000000,3.500000,3152.611081
67.000000,3.500000,3248.184498
68.000000,3.500000,3345.627828
69.000000,3.500000,3444.424631
70.000000,3.500000,3544.574906
71.000000,3.500000,3649.714108
72.000000,3.500000,3765.861238
73.000000,3.500000,3883.700508
74.000000,3.500000,4003.231918
27.000000,4.000000,733.154778
28.000000,4.000000,775.400600
29.000000,4.000000,818.765356
30.000000,4.000000,863.249043
31.000000,4.000000,908.851664
32.000000,4.000000,955.573217
33.000000,4.000000,1003.413702
34.000000,4.000000,1052.373121
35.000000,4.000000,1101.536897
36.000000,4.000000,1151.098904
37.000000,4.000000,1201.694694
38.000000,4.000000,1253.324266
39.000000,4.000000,1305.987621
40.000000,4.000000,1359.684759
41.000000,4.000000,1414.415680
42.000000,4.000000,1470.124654
43.000000,4.000000,1526.601422
44.000000,4.000000,1584.088013
45.000000,4.000000,1642.584427
46.000000,4.000000,1702.090664
47.000000,4.000000,1762.606725
48.000000,4.000000,1824.132609
49.000000,4.000000,1886.859012
50.000000,4.000000,1950.883692
51.000000,4.000000,2015.922184
52.000000,4.000000,2081.974487
53.000000,4.000000,2149.040603
54.000000,4.000000,2217.120530
55.000000,4.000000,2286.367296
56.000000,4.000000,2357.647259
57.000000,4.000000,2429.965064
58.000000,4.000000,2503.320711
59.000000,4.000000,2577.714199
60.000000,4.000000,2653.145528
61.000000,4.000000,2731.860267
62.000000,4.000000,2816.768691
63.000000,4.000000,2902.896625
64.000000,4.000000,2990.244072
65.000000,4.000000,3078.811029
66.000000,4.000000,3169.375384
67.000000,4.000000,3265.566414
68.000000,4.000000,3363.107345
69.000000,4.000000,3461.998177
70.000000,4.000000,3562.238910
71.000000,4.000000,3669.729959
72.000000,4.000000,3786.082962
73.000000,4.000000,3904.125874
74.000000,4.000000,4023.858696
27.000000,4.500000,738.766758
28.000000,4.500000,781.271823
29.000000,4.500000,824.901618
30.000000,4.500000,869.656143
31.000000,4.500000,915.535397
32.000000,4.500000,962.539381
33.000000,4.500000,1010.668095
34.000000,4.500000,1059.921538
35.000000,4.500000,1109.143808
36.000000,4.500000,1158.992043
37.000000,4.500000,1209.879299
38.000000,4.500000,1261.805575
39.000000,4.500000,1314.770872
40.000000,4.500000,1368.775189
41.000000,4.500000,1423.818527
42.000000,4.500000,1479.758614
43.000000,4.500000,1536.483505
44.000000,4.500000,1594.221034
45.000000,4.500000,1652.971202
46.000000,4.500000,1712.734008
47.000000,4.500000,1773.509452
48.000000,4.500000,1835.297536
49.000000,4.500000,1898.313212
50.000000,4.500000,1962.525821
51.000000,4.500000,2027.752697
52.000000,4.500000,2093.993838
53.000000,4.500000,2161.249245
54.000000,4.500000,2229.518918
55.000000,4.500000,2299.186528
56.000000,4.500000,2370.717963
57.000000,4.500000,2443.289172
58.000000,4.500000,2516.900156
59.000000,4.500000,2591.550915
60.000000,4.500000,2667.241449
61.000000,4.500000,2747.477671
62.000000,4.500000,2832.588201
63.000000,4.500000,2918.917864
64.000000,4.500000,3006.466661
65.000000,4.500000,3095.234591
66.000000,4.500000,3186.892577
67.000000,4.500000,3283.246465
68.000000,4.500000,3380.948235
69.000000,4.500000,3479.997887
70.000000,4.500000,3580.395421
71.000000,4.500000,3690.356380
72.000000,4.500000,3806.877000
73.000000,4.500000,3925.083992
74.000000,4.500000,4044.977356
27.000000,5.000000,744.398040
28.000000,5.000000,787.163117
29.000000,5.000000,831.058736
30.000000,5.000000,876.084896
31.000000,5.000000,922.241598
32.000000,5.000000,969.528842
33.000000,5.000000,1017.946628
34.000000,5.000000,1067.494955
35.000000,5.000000,1116.774488
36.000000,5.000000,1166.909749
37.000000,5.000000,1218.089282
38.000000,5.000000,1270.313086
39.000000,5.000000,1323.581163
40.000000,5.000000,1377.893511
41.000000,5.000000,1433.250130
42.000000,5.000000,1489.421209
43.000000,5.000000,1546.394704
44.000000,5.000000,1604.383657
45.000000,5.000000,1663.388067
46.000000,5.000000,1723.407935
47.000000,5.000000,1784.443260
48.000000,5.000000,1846.494043
49.000000,5.000000,1909.799203
