weight_g,610.000000
thrust_N,velocity_m_s,power_W
20.000000,6.000000,5662.188680
21.000000,6.000000,5957.271368
22.000000,6.000000,6259.826222
23.000000,6.000000,6549.743641
24.000000,6.000000,6834.404258
25.000000,6.000000,7125.092549
26.000000,6.000000,7421.808514
18.000000,6.500000,5100.088556
19.000000,6.500000,5380.658478
20.000000,6.500000,5668.715248
21.000000,6.500000,5964.258866
22.000000,6.500000,6267.289332
23.000000,6.500000,6556.101028
24.000000,6.500000,6841.166592
25.000000,6.500000,7132.271188
26.000000,6.500000,7429.414818
18.000000,7.000000,5105.740230
19.000000,7.000000,5386.742018
20.000000,7.000000,5675.245349
21.000000,7.000000,5971.250223
22.000000,7.000000,6274.756640
23.000000,7.000000,6562.461206
24.000000,7.000000,6847.931973
25.000000,7.000000,7139.453142
26.000000,7.000000,7437.024715
18.000000,7.500000,5111.426475
19.000000,7.500000,5392.866560
20.000000,7.500000,5681.823160
21.000000,7.500000,5978.296276
22.000000,7.500000,6282.285908
23.000000,7.500000,6568.875667
24.000000,7.500000,6854.755121
25.000000,7.500000,7146.696448
26.000000,7.500000,7444.699649
18.000000,8.000000,5117.115684
19.000000,8.000000,5398.994368
20.000000,8.000000,5688.404555
21.000000,8.000000,5985.346246
22.000000,8.000000,6289.819440
23.000000,8.000000,6575.292966
24.000000,8.000000,6861.581369
25.000000,8.000000,7153.943126
26.000000,8.000000,7452.378238
18.000000,8.500000,5123.109986
19.000000,8.500000,5405.373083
20.000000,8.500000,5695.179444
21.000000,8.500000,5992.529070
22.000000,8.500000,6297.421961
23.000000,8.500000,6581.765347
24.000000,8.500000,6868.466217
25.000000,8.500000,7161.252026
26.000000,8.500000,7460.122773
17.000000,9.000000,4854.014843
18.000000,9.000000,5129.107566
19.000000,9.000000,5411.755326
20.000000,9.000000,5701.958121
21.000000,9.000000,5999.715952
22.000000,9.000000,6305.028820
23.000000,9.000000,6588.240614
24.000000,9.000000,6875.354219
25.000000,9.000000,7168.564355
26.000000,9.000000,7467.871024
17.000000,9.500000,4860.083502
18.000000,9.500000,5135.507785
19.000000,9.500000,5418.496016
20.000000,9.500000,5709.048196
21.000000,9.500000,6007.164324
22.000000,9.500000,6312.387850
23.000000,9.500000,6594.879542
24.000000,9.500000,6882.380178
25.000000,9.500000,7175.987724
26.000000,9.500000,7475.702181
17.000000,10.000000,4866.155692
18.000000,10.000000,5141.911734
19.000000,10.000000,5425.240641
20.000000,10.000000,5716.142415
21.000000,10.000000,6014.617054
22.000000,10.000000,6319.750897
23.000000,10.000000,6601.521509
24.000000,10.000000,6889.409419
25.000000,10.000000,7183.414627
26.000000,10.000000,7483.537134
17.000000,10.500000,4872.289014
18.000000,10.500000,5148.546961
19.000000,10.500000,5432.395723
20.000000,10.500000,5723.835300
21.000000,10.500000,6022.865693
22.000000,10.500000,6326.798654
23.000000,10.500000,6608.867707
24.000000,10.500000,6897.060462
25.000000,10.500000,7191.376918
26.000000,10.500000,7491.817075
17.000000,11.000000,4878.425936
18.000000,11.000000,5155.186189
19.000000,11.000000,5439.555228
20.000000,11.000000,5731.533053
21.000000,11.000000,6031.119664
22.000000,11.000000,6333.849957
23.000000,11.000000,6616.217623
24.000000,11.000000,6904.715397
25.000000,11.000000,7199.343279
26.000000,11.000000,7500.101268
17.000000,11.500000,4884.620248
18.000000,11.500000,5161.881458
19.000000,11.500000,5446.769284
20.000000,11.500000,5739.283726
21.000000,11.500000,6039.424782
22.000000,11.500000,6340.939093
23.000000,11.500000,6623.708199
24.000000,11.500000,6912.618150
25.000000,11.500000,7207.668946
26.000000,11.500000,7508.860587
17.000000,12.000000,4890.818222
18.000000,12.000000,5168.580793
19.000000,12.000000,5453.987829
20.000000,12.000000,5747.039330
21.000000,12.000000,6047.735297
22.000000,12.000000,6348.031821
23.000000,12.000000,6631.202646
24.000000,12.000000,6920.525063
25.000000,12.000000,7215.999071
26.000000,12.000000,7517.624671
17.000000,12.500000,4897.273188
18.000000,12.500000,5175.496835
19.000000,12.500000,5461.380239
20.000000,12.500000,5754.923399
21.000000,12.500000,6056.126316
22.000000,12.500000,6355.159180
23.000000,12.500000,6638.732448
24.000000,12.500000,6928.468048
25.000000,12.500000,7224.365981
26.000000,12.500000,7526.426247
17.000000,13.000000,4903.732135
18.000000,13.000000,5182.417217
19.000000,13.000000,5468.777361
20.000000,13.000000,5762.812568
21.000000,13.000000,6064.522836
22.000000,13.000000,6362.290175
23.000000,13.000000,6646.266164
24.000000,13.000000,6936.415237
25.000000,13.000000,7232.737393
26.000000,13.000000,7535.232632
17.000000,13.500000,4910.673901
18.000000,13.500000,5189.731702
19.000000,13.500000,5476.474333
20.000000,13.500000,5770.901794
21.000000,13.500000,6073.014085
22.000000,13.500000,6369.455549
23.000000,13.500000,6653.834999
24.000000,13.500000,6944.398279
25.000000,13.500000,7241.145388
26.000000,13.500000,7544.076327
17.000000,14.000000,4917.620290
18.000000,14.000000,5197.051052
19.000000,14.000000,5484.176418
20.000000,14.000000,5778.996388
21.000000,14.000000,6081.510961
22.000000,14.000000,6376.624600
23.000000,14.000000,6661.407791
24.000000,14.000000,6952.385567
25.000000,14.000000,7249.557928
26.000000,14.000000,7552.924874
17.000000,14.500000,4924.671623
18.000000,14.500000,5204.528252
19.000000,14.500000,5492.091994
20.000000,14.500000,5787.362850
21.000000,14.500000,6090.340819
22.000000,14.500000,6384.108692
23.000000,14.500000,6669.229577
24.000000,14.500000,6960.552649
25.000000,14.500000,7258.077909
17.000000,15.000000,4931.727718
18.000000,15.000000,5212.010532
19.000000,15.000000,5500.012979
20.000000,15.000000,5795.735059
21.000000,15.000000,6099.176772
22.000000,15.000000,6391.596822
23.000000,15.000000,6677.055608
24.000000,15.000000,6968.724187
25.000000,15.000000,7266.602561
17.000000,15.500000,4938.870995
18.000000,15.500000,5219.651775
19.000000,15.500000,5508.168552
20.000000,15.500000,5804.421326
21.000000,15.500000,6108.410096
22.000000,15.500000,6399.504031
23.000000,15.500000,6685.273540
24.000000,15.500000,6977.258797
25.000000,15.500000,7275.459803
17.000000,16.000000,4946.019154
18.000000,16.000000,5227.298330
19.000000,16.000000,5516.329883
20.000000,16.000000,5813.113814
21.000000,16.000000,6117.650124
22.000000,16.000000,6407.415809
23.000000,16.000000,6693.496205
24.000000,16.000000,6985.798307
25.000000,16.000000,7284.322115
17.000000,16.500000,4953.318746
18.000000,16.500000,5235.080296
19.000000,16.500000,5524.609469
20.000000,16.500000,5821.906265
21.000000,16.500000,6126.970683
22.000000,16.500000,6415.458857
23.000000,16.500000,6701.981206
24.000000,16.500000,6994.736759
25.000000,16.500000,7293.725516
17.000000,17.000000,4960.623444
18.000000,17.000000,5242.867774
19.000000,17.000000,5532.894985
20.000000,17.000000,5830.705079
21.000000,17.000000,6136.298055
22.000000,17.000000,6423.506630
23.000000,17.000000,6710.471260
24.000000,17.000000,7003.680602
25.000000,17.000000,7303.134657
17.000000,17.500000,4968.459555
18.000000,17.500000,5251.084517
19.000000,17.500000,5541.501065
20.000000,17.500000,5839.709202
