weight_g,405.000000
thrust_N,velocity_m_s,power_W
75.000000,4.500000,3441.498976
76.000000,4.500000,3522.867566
77.000000,4.500000,3604.975446
78.000000,4.500000,3687.822614
79.000000,4.500000,3771.409071
25.000000,5.000000,754.739516
26.000000,5.000000,793.582661
27.000000,5.000000,833.324249
28.000000,5.000000,873.964278
29.000000,5.000000,915.502749
30.000000,5.000000,957.939663
31.000000,5.000000,1001.275018
32.000000,5.000000,1044.567671
33.000000,5.000000,1087.059297
34.000000,5.000000,1130.323850
35.000000,5.000000,1174.361333
36.000000,5.000000,1219.171743
37.000000,5.000000,1264.755082
38.000000,5.000000,1311.111350
39.000000,5.000000,1357.037531
40.000000,5.000000,1403.097574
41.000000,5.000000,1449.857676
42.000000,5.000000,1497.317839
43.000000,5.000000,1545.478061
44.000000,5.000000,1594.338344
45.000000,5.000000,1643.179475
46.000000,5.000000,1691.959897
47.000000,5.000000,1741.386111
48.000000,5.000000,1791.458118
49.000000,5.000000,1842.175917
50.000000,5.000000,1893.539509
51.000000,5.000000,1945.149626
52.000000,5.000000,1997.223662
53.000000,5.000000,2049.913701
54.000000,5.000000,2103.219743
55.000000,5.000000,2157.141788
56.000000,5.000000,2211.851129
57.000000,5.000000,2267.521291
58.000000,5.000000,2323.800464
59.000000,5.000000,2380.688647
60.000000,5.000000,2438.185840
61.000000,5.000000,2496.609638
62.000000,5.000000,2556.234603
63.000000,5.000000,2616.470135
64.000000,5.000000,2677.316233
65.000000,5.000000,2738.772898
66.000000,5.000000,2804.088820
67.000000,5.000000,2871.257292
68.000000,5.000000,2939.079568
69.000000,5.000000,3007.555650
70.000000,5.000000,3077.611076
71.000000,5.000000,3148.788716
72.000000,5.000000,3220.635156
73.000000,5.000000,3293.150396
74.000000,5.000000,3372.073194
75.000000,5.000000,3452.735709
76.000000,5.000000,3534.136571
77.000000,5.000000,3616.275778
78.000000,5.000000,3699.153333
79.000000,5.000000,3782.769233
25.000000,5.500000,758.596190
26.000000,5.500000,797.628227
27.000000,5.500000,837.562914
28.000000,5.500000,878.400253
29.000000,5.500000,920.140242
30.000000,5.500000,962.782882
31.000000,5.500000,1006.328173
32.000000,5.500000,1049.497522
33.000000,5.500000,1092.148376
34.000000,5.500000,1135.574817
35.000000,5.500000,1179.776844
36.000000,5.500000,1224.754457
37.000000,5.500000,1270.507657
38.000000,5.500000,1317.036444
39.000000,5.500000,1362.872733
40.000000,5.500000,1409.069679
41.000000,5.500000,1455.968321
42.000000,5.500000,1503.568659
43.000000,5.500000,1551.870694
44.000000,5.500000,1600.874425
45.000000,5.500000,1649.663157
46.000000,5.500000,1698.584377
47.000000,5.500000,1748.152952
48.000000,5.500000,1798.368881
49.000000,5.500000,1849.232165
50.000000,5.500000,1900.741809
51.000000,5.500000,1952.419843
52.000000,5.500000,2004.638980
53.000000,5.500000,2057.475596
54.000000,5.500000,2110.929692
55.000000,5.500000,2165.001267
56.000000,5.500000,2219.918315
57.000000,5.500000,2275.706949
58.000000,5.500000,2332.105477
59.000000,5.500000,2389.113899
60.000000,5.500000,2446.732216
61.000000,5.500000,2505.417548
62.000000,5.500000,2565.169804
63.000000,5.500000,2625.533476
64.000000,5.500000,2686.508563
65.000000,5.500000,2748.170580
66.000000,5.500000,2814.121119
67.000000,5.500000,2881.324633
68.000000,5.500000,2949.181420
69.000000,5.500000,3017.691482
70.000000,5.500000,3087.989768
71.000000,5.500000,3159.206054
72.000000,5.500000,3231.090593
73.000000,5.500000,3304.117259
74.000000,5.500000,3383.610875
75.000000,5.500000,3464.343631
76.000000,5.500000,3545.814501
77.000000,5.500000,3628.023483
78.000000,5.500000,3710.970578
79.000000,5.500000,3794.655787
25.000000,6.000000,762.461431
26.000000,6.000000,801.682764
27.000000,6.000000,841.810965
28.000000,6.000000,882.846034
29.000000,6.000000,924.787972
30.000000,6.000000,967.636778
31.000000,6.000000,1011.392453
32.000000,6.000000,1054.436989
33.000000,6.000000,1097.247376
34.000000,6.000000,1140.836012
35.000000,6.000000,1185.202897
36.000000,6.000000,1230.348031
37.000000,6.000000,1276.271414
38.000000,6.000000,1322.973047
39.000000,6.000000,1368.718379
40.000000,6.000000,1415.052435
41.000000,6.000000,1462.089826
42.000000,6.000000,1509.830551
43.000000,6.000000,1558.274611
44.000000,6.000000,1607.422005
45.000000,6.000000,1656.157495
46.000000,6.000000,1705.219719
47.000000,6.000000,1754.930861
48.000000,6.000000,1805.290922
49.000000,6.000000,1856.299901
50.000000,6.000000,1907.955802
51.000000,6.000000,1959.701284
52.000000,6.000000,2012.065723
53.000000,6.000000,2065.049121
54.000000,6.000000,2118.651477
55.000000,6.000000,2172.872790
56.000000,6.000000,2227.997442
57.000000,6.000000,2283.904678
58.000000,6.000000,2340.422694
59.000000,6.000000,2397.551488
60.000000,6.000000,2455.291061
61.000000,6.000000,2514.237994
62.000000,6.000000,2574.117667
63.000000,6.000000,2634.609603
64.000000,6.000000,2695.713803
65.000000,6.000000,2757.581391
66.000000,6.000000,2824.167144
67.000000,6.000000,2891.405638
68.000000,6.000000,2959.296875
69.000000,6.000000,3027.840853
70.000000,6.000000,3098.382219
71.000000,6.000000,3169.637081
72.000000,6.000000,3241.559648
73.000000,6.000000,3315.098351
74.000000,6.000000,3395.163439
75.000000,6.000000,3475.966406
76.000000,6.000000,3557.507253
77.000000,6.000000,3639.785979
78.000000,6.000000,3722.802583
79.000000,6.000000,3806.557068
25.000000,6.500000,766.344434
26.000000,6.500000,805.744976
27.000000,6.500000,846.056319
28.000000,6.500000,887.278464
29.000000,6.500000,929.411410
30.000000,6.500000,972.455158
31.000000,6.500000,1016.409707
32.000000,6.500000,1059.321035
33.000000,6.500000,1102.297271
34.000000,6.500000,1146.054473
35.000000,6.500000,1190.592644
36.000000,6.500000,1235.911781
37.000000,6.500000,1282.011886
38.000000,6.500000,1328.711182
39.000000,6.500000,1374.544113
40.000000,6.500000,1421.024714
41.000000,6.500000,1468.210444
42.000000,6.500000,1516.101303
43.000000,6.500000,1564.697291
44.000000,6.500000,1613.966342
45.000000,6.500000,1662.682162
46.000000,6.500000,1711.886949
47.000000,6.500000,1761.742234
48.000000,6.500000,1812.248017
49.000000,6.500000,1863.404297
50.000000,6.500000,1915.130888
51.000000,6.500000,1967.021900
52.000000,6.500000,2019.533375
53.000000,6.500000,2072.665311
54.000000,6.500000,2126.417708
55.000000,6.500000,2180.790567
56.000000,6.500000,2236.104258
57.000000,6.500000,2292.130643
58.000000,6.500000,2348.768697
59.000000,6.500000,2406.018418
60.000000,6.500000,2463.879809
61.000000,6.500000,2523.091428
62.000000,6.500000,2583.098989
63.000000,6.500000,2643.719667
64.000000,6.500000,2704.953461
65.000000,6.500000,2767.566392
66.000000,6.500000,2834.189041
67.000000,6.500000,2901.463923
68.000000,6.500000,2969.391038
69.000000,6.500000,3038.153502
70.000000,6.500000,3108.756519
71.000000,6.500000,3180.049603
72.000000,6.500000,3252.009845
73.000000,6.500000,3326.576402
74.000000,6.500000,3406.711773
75.000000,6.500000,3487.584787
76.000000,6.500000,3569.195447
77.000000,6.500000,3651.543751
78.000000,6.500000,3734.629699
79.000000,6.500000,3818.453292
24.000000,7.000000,731.570722
25.000000,7.000000,770.236115
26.000000,7.000000,809.816250
27.000000,7.000000,850.311129
28.000000,7.000000,891.720750
29.000000,7.000000,934.045115
30.000000,7.000000,977.284222
31.000000,7.000000,1021.438072
32.000000,7.000000,1064.214734
33.000000,7.000000,1107.357120
34.000000,7.000000,1151.283196
35.000000,7.000000,1195.992962
36.000000,7.000000,1241.486419
37.000000,7.000000,1287.763567
38.000000,7.000000,1334.459871
39.000000,7.000000,1380.380311
40.000000,7.000000,1427.007677
41.000000,7.000000,1474.341969
42.000000,7.000000,1522.383186
43.000000,7.000000,1571.131329
44.000000,7.000000,1620.522092
45.000000,7.000000,1669.217572
46.000000,7.000000,1718.565130
47.000000,7.000000,1768.564767
48.000000,7.000000,1819.216483
49.000000,7.000000,1870.520277
50.000000,7.000000,1922.317088
51.000000,7.000000,1974.353836
52.000000,7.000000,2027.012551
53.000000,7.000000,2080.293233
54.000000,7.000000,2134.195883
55.000000,7.000000,2188.720499
56.000000,7.000000,2244.223082
57.000000,7.000000,2300.368748
58.000000,7.000000,2357.126972
59.000000,7.000000,2414.497755
60.000000,7.000000,2472.481096
61.000000,7.000000,2531.957463
62.000000,7.000000,2592.093038
63.000000,7.000000,2652.842582
64.000000,7.000000,2714.206095
65.000000,7.000000,2777.565132
66.000000,7.000000,2844.224621
67.000000,7.000000,2911.535832
68.000000,7.000000,2979.498766
69.000000,7.000000,3048.479910
70.000000,7.000000,3119.144539
