weight_g,350.000000
thrust_N,velocity_m_s,power_W
41.000000,3.500000,1782.791743
42.000000,3.500000,1838.910292
43.000000,3.500000,1895.832452
44.000000,3.500000,1952.847492
45.000000,3.500000,2009.628446
46.000000,3.500000,2067.148610
47.000000,3.500000,2125.407983
48.000000,3.500000,2184.406567
49.000000,3.500000,2244.132479
50.000000,3.500000,2303.678711
51.000000,3.500000,2363.798416
52.000000,3.500000,2424.613093
53.000000,3.500000,2486.122742
54.000000,3.500000,2548.327365
55.000000,3.500000,2612.765409
56.000000,3.500000,2678.513820
57.000000,3.500000,2744.970503
58.000000,3.500000,2812.135457
59.000000,3.500000,2880.470462
60.000000,3.500000,2952.696007
61.000000,3.500000,3025.690226
62.000000,3.500000,3099.429999
63.000000,3.500000,3174.168497
64.000000,3.500000,3252.095615
65.000000,3.500000,3330.905688
66.000000,3.500000,3410.487858
24.000000,4.000000,913.828799
25.000000,4.000000,959.901662
26.000000,4.000000,1007.030028
27.000000,4.000000,1055.213897
28.000000,4.000000,1104.453269
29.000000,4.000000,1154.748144
30.000000,4.000000,1206.098522
31.000000,4.000000,1258.504403
32.000000,4.000000,1308.516884
33.000000,4.000000,1359.326760
34.000000,4.000000,1411.033761
35.000000,4.000000,1463.637889
36.000000,4.000000,1517.139142
37.000000,4.000000,1571.537522
38.000000,4.000000,1625.714819
39.000000,4.000000,1679.566540
40.000000,4.000000,1734.223400
41.000000,4.000000,1789.685401
42.000000,4.000000,1845.952543
43.000000,4.000000,1903.024824
44.000000,4.000000,1959.977121
45.000000,4.000000,2016.922805
46.000000,4.000000,2074.609470
47.000000,4.000000,2133.037115
48.000000,4.000000,2192.205740
49.000000,4.000000,2252.091511
50.000000,4.000000,2311.614617
51.000000,4.000000,2371.833167
52.000000,4.000000,2432.747162
53.000000,4.000000,2494.356601
54.000000,4.000000,2556.661485
55.000000,4.000000,2621.477407
56.000000,4.000000,2687.307677
57.000000,4.000000,2753.846403
58.000000,4.000000,2821.093586
59.000000,4.000000,2889.973350
60.000000,4.000000,2962.282714
61.000000,4.000000,3035.337395
62.000000,4.000000,3109.137392
63.000000,4.000000,3184.189359
64.000000,4.000000,3262.272435
65.000000,4.000000,3341.127078
66.000000,4.000000,3420.753287
24.000000,4.500000,918.259112
25.000000,4.500000,964.510780
26.000000,4.500000,1011.821567
27.000000,4.500000,1060.191470
28.000000,4.500000,1109.620492
29.000000,4.500000,1160.108631
30.000000,4.500000,1211.655888
31.000000,4.500000,1263.932826
32.000000,4.500000,1314.114160
33.000000,4.500000,1365.146744
34.000000,4.500000,1417.080567
35.000000,4.500000,1469.915629
36.000000,4.500000,1523.651930
37.000000,4.500000,1578.289470
38.000000,4.500000,1632.367206
39.000000,4.500000,1686.387033
40.000000,4.500000,1741.214160
41.000000,4.500000,1796.848585
42.000000,4.500000,1853.290310
43.000000,4.500000,1910.539332
44.000000,4.500000,1967.398570
45.000000,4.500000,2024.463863
46.000000,4.500000,2082.271102
47.000000,4.500000,2140.820287
48.000000,4.500000,2200.111417
49.000000,4.500000,2259.993056
50.000000,4.500000,2319.709551
51.000000,4.500000,2380.123672
52.000000,4.500000,2441.235419
53.000000,4.500000,2503.044793
54.000000,4.500000,2565.683125
55.000000,4.500000,2630.713225
56.000000,4.500000,2696.604439
57.000000,4.500000,2763.203790
58.000000,4.500000,2830.511277
59.000000,4.500000,2899.936100
60.000000,4.500000,2972.267948
61.000000,4.500000,3045.344099
62.000000,4.500000,3119.164554
63.000000,4.500000,3194.603942
64.000000,4.500000,3272.698556
65.000000,4.500000,3351.563572
66.000000,4.500000,3431.198991
24.000000,5.000000,922.699057
25.000000,5.000000,969.129882
26.000000,5.000000,1016.623445
27.000000,5.000000,1065.179747
28.000000,5.000000,1114.798787
29.000000,5.000000,1165.480566
30.000000,5.000000,1217.225083
31.000000,5.000000,1269.371789
32.000000,5.000000,1319.722169
33.000000,5.000000,1370.977911
34.000000,5.000000,1423.139014
35.000000,5.000000,1476.205477
36.000000,5.000000,1530.177302
37.000000,5.000000,1585.054488
38.000000,5.000000,1639.031475
39.000000,5.000000,1693.219677
40.000000,5.000000,1748.217339
41.000000,5.000000,1804.024461
42.000000,5.000000,1860.641043
43.000000,5.000000,1918.067085
44.000000,5.000000,1974.832244
45.000000,5.000000,2032.017278
46.000000,5.000000,2089.945224
47.000000,5.000000,2148.616082
48.000000,5.000000,2208.029851
49.000000,5.000000,2267.906690
50.000000,5.000000,2327.816859
51.000000,5.000000,2388.426841
52.000000,5.000000,2449.736634
53.000000,5.000000,2511.746240
54.000000,5.000000,2574.718369
55.000000,5.000000,2639.962676
56.000000,5.000000,2705.914799
57.000000,5.000000,2772.574736
58.000000,5.000000,2839.942487
59.000000,5.000000,2909.912952
60.000000,5.000000,2982.267148
61.000000,5.000000,3055.364633
62.000000,5.000000,3129.205405
63.000000,5.000000,3205.032557
64.000000,5.000000,3283.138547
65.000000,5.000000,3362.013777
66.000000,5.000000,3441.658244
24.000000,5.500000,927.249230
25.000000,5.500000,973.852404
26.000000,5.500000,1021.521398
27.000000,5.500000,1070.256212
28.000000,5.500000,1120.056848
29.000000,5.500000,1170.923303
30.000000,5.500000,1222.855579
31.000000,5.500000,1274.828658
32.000000,5.500000,1325.399540
33.000000,5.500000,1376.879913
34.000000,5.500000,1429.269777
35.000000,5.500000,1482.569131
36.000000,5.500000,1536.777975
37.000000,5.500000,1591.893233
38.000000,5.500000,1645.739210
39.000000,5.500000,1700.096925
40.000000,5.500000,1755.266276
41.000000,5.500000,1811.247263
42.000000,5.500000,1868.039885
43.000000,5.500000,1925.563866
44.000000,5.500000,1982.287736
45.000000,5.500000,2039.593567
46.000000,5.500000,2097.643291
47.000000,5.500000,2156.436910
48.000000,5.500000,2215.974421
49.000000,5.500000,2275.886927
50.000000,5.500000,2335.992387
51.000000,5.500000,2396.799869
52.000000,5.500000,2458.309372
53.000000,5.500000,2520.520897
54.000000,5.500000,2583.903186
55.000000,5.500000,2649.219375
56.000000,5.500000,2715.243320
57.000000,5.500000,2781.975023
