weight_g,219.000000
thrust_N,velocity_m_s,power_W
40.000000,2.500000,1532.323149
41.000000,2.500000,1581.026650
42.000000,2.500000,1630.451627
43.000000,2.500000,1679.039465
44.000000,2.500000,1727.596785
45.000000,2.500000,1776.800676
46.000000,2.500000,1826.651139
47.000000,2.500000,1877.148173
48.000000,2.500000,1928.291778
49.000000,2.500000,1980.049210
50.000000,2.500000,2030.997832
51.000000,2.500000,2082.299951
52.000000,2.500000,2134.196202
53.000000,2.500000,2186.686588
54.000000,2.500000,2239.771107
55.000000,2.500000,2293.449760
56.000000,2.500000,2347.161292
57.000000,2.500000,2400.924627
58.000000,2.500000,2455.248888
59.000000,2.500000,2510.134073
60.000000,2.500000,2565.580183
61.000000,2.500000,2621.587218
62.000000,2.500000,2678.423820
63.000000,2.500000,2736.030347
64.000000,2.500000,2794.185599
65.000000,2.500000,2852.889574
66.000000,2.500000,2912.142272
67.000000,2.500000,2972.240307
68.000000,2.500000,3034.433490
69.000000,2.500000,3097.214322
70.000000,2.500000,3160.561222
71.000000,2.500000,3224.474191
72.000000,2.500000,3289.652594
73.000000,2.500000,3357.547350
74.000000,2.500000,3426.030936
75.000000,2.500000,3495.103352
76.000000,2.500000,3564.780384
77.000000,2.500000,3637.925571
78.000000,2.500000,3712.256294
79.000000,2.500000,3787.211337
80.000000,2.500000,3862.847532
81.000000,2.500000,3944.878466
82.000000,2.500000,4028.603040
83.000000,2.500000,4113.015968
84.000000,2.500000,4198.117249
85.000000,2.500000,4283.906884
86.000000,2.500000,4370.384873
27.000000,3.000000,945.149701
28.000000,3.000000,987.229912
29.000000,3.000000,1030.176030
30.000000,3.000000,1073.988054
31.000000,3.000000,1118.665985
32.000000,3.000000,1164.209824
33.000000,3.000000,1210.619568
34.000000,3.000000,1257.895220
35.000000,3.000000,1305.186744
36.000000,3.000000,1350.460666
37.000000,3.000000,1396.458922
38.000000,3.000000,1443.181512
39.000000,3.000000,1490.628436
40.000000,3.000000,1538.799695
41.000000,3.000000,1587.695287
42.000000,3.000000,1637.315214
43.000000,3.000000,1685.748604
44.000000,3.000000,1734.480217
45.000000,3.000000,1783.860710
46.000000,3.000000,1833.890085
47.000000,3.000000,1884.568341
48.000000,3.000000,1935.895478
49.000000,3.000000,1987.805843
50.000000,3.000000,2038.674599
51.000000,3.000000,2090.139300
52.000000,3.000000,2142.199948
53.000000,3.000000,2194.856542
54.000000,3.000000,2248.109081
55.000000,3.000000,2301.957567
56.000000,3.000000,2355.648115
57.000000,3.000000,2409.564504
58.000000,3.000000,2464.043174
59.000000,3.000000,2519.084124
60.000000,3.000000,2574.687356
61.000000,3.000000,2630.852867
62.000000,3.000000,2687.911734
63.000000,3.000000,2745.636523
64.000000,3.000000,2803.910921
65.000000,3.000000,2862.734929
66.000000,3.000000,2922.108547
67.000000,3.000000,2982.625223
68.000000,3.000000,3044.891324
69.000000,3.000000,3107.723359
70.000000,3.000000,3171.121328
71.000000,3.000000,3235.085230
72.000000,3.000000,3300.795132
73.000000,3.000000,3368.719172
74.000000,3.000000,3437.231460
75.000000,3.000000,3506.331998
76.000000,3.000000,3576.052375
77.000000,3.000000,3649.739825
78.000000,3.000000,3724.050506
79.000000,3.000000,3798.984420
80.000000,3.000000,3874.655307
81.000000,3.000000,3957.715545
82.000000,3.000000,4041.463418
83.000000,3.000000,4125.898928
84.000000,3.000000,4211.022074
85.000000,3.000000,4296.832856
86.000000,3.000000,4383.331275
27.000000,3.500000,949.811314
28.000000,3.500000,992.073065
29.000000,3.500000,1035.204375
30.000000,3.500000,1079.205245
31.000000,3.500000,1124.075674
32.000000,3.500000,1169.815662
33.000000,3.500000,1216.425209
34.000000,3.500000,1263.904315
35.000000,3.500000,1310.898664
36.000000,3.500000,1356.350722
37.000000,3.500000,1402.529807
38.000000,3.500000,1449.435921
39.000000,3.500000,1497.069062
40.000000,3.500000,1545.429230
41.000000,3.500000,1594.516426
42.000000,3.500000,1644.168542
43.000000,3.500000,1692.600216
44.000000,3.500000,1741.507228
45.000000,3.500000,1791.065347
46.000000,3.500000,1841.274572
47.000000,3.500000,1892.134905
48.000000,3.500000,1943.646345
49.000000,3.500000,1995.454524
50.000000,3.500000,2046.482562
51.000000,3.500000,2098.108232
52.000000,3.500000,2150.331536
53.000000,3.500000,2203.152473
54.000000,3.500000,2256.571044
55.000000,3.500000,2310.570933
56.000000,3.500000,2364.236824
57.000000,3.500000,2418.297421
58.000000,3.500000,2472.921420
59.000000,3.500000,2528.108821
60.000000,3.500000,2583.859624
61.000000,3.500000,2640.192760
62.000000,3.500000,2697.428392
63.000000,3.500000,2755.272402
64.000000,3.500000,2813.666900
65.000000,3.500000,2872.611886
66.000000,3.500000,2932.107360
67.000000,3.500000,2993.014947
68.000000,3.500000,3055.335286
69.000000,3.500000,3118.221454
70.000000,3.500000,3181.673452
71.000000,3.500000,3245.691280
72.000000,3.500000,3311.917513
73.000000,3.500000,3379.870420
74.000000,3.500000,3448.410991
75.000000,3.500000,3517.539228
76.000000,3.500000,3587.831362
77.000000,3.500000,3661.499623
78.000000,3.500000,3735.790032
79.000000,3.500000,3810.702586
80.000000,3.500000,3887.438641
81.000000,3.500000,3970.522418
82.000000,3.500000,4054.293112
83.000000,3.500000,4138.750723
84.000000,3.500000,4223.895250
85.000000,3.500000,4309.726693
86.000000,3.500000,4396.245053
27.000000,4.000000,954.482818
28.000000,4.000000,996.926512
29.000000,4.000000,1040.243426
30.000000,4.000000,1084.433559
31.000000,4.000000,1129.496911
32.000000,4.000000,1175.433482
33.000000,4.000000,1222.243273
34.000000,4.000000,1269.926282
35.000000,4.000000,1316.621319
36.000000,4.000000,1362.251837
37.000000,4.000000,1408.612081
38.000000,4.000000,1455.702051
39.000000,4.000000,1503.521747
40.000000,4.000000,1552.071169
41.000000,4.000000,1601.350317
42.000000,4.000000,1651.034156
43.000000,4.000000,1699.463528
44.000000,4.000000,1748.546237
45.000000,4.000000,1798.282282
46.000000,4.000000,1848.671664
47.000000,4.000000,1899.714383
48.000000,4.000000,1951.410438
49.000000,4.000000,2003.115311
50.000000,4.000000,2054.302873
51.000000,4.000000,2106.089759
52.000000,4.000000,2158.475967
53.000000,4.000000,2211.461499
54.000000,4.000000,2265.046354
55.000000,4.000000,2319.197812
56.000000,4.000000,2372.838256
57.000000,4.000000,2427.043224
58.000000,4.000000,2481.812717
59.000000,4.000000,2537.146734
60.000000,4.000000,2593.045275
61.000000,4.000000,2649.546021
62.000000,4.000000,2706.958045
63.000000,4.000000,2764.921436
64.000000,4.000000,2823.436193
65.000000,4.000000,2882.502317
66.000000,4.000000,2942.119808
67.000000,4.000000,3003.418611
68.000000,4.000000,3065.793208
69.000000,4.000000,3128.733529
70.000000,4.000000,3192.239574
71.000000,4.000000,3256.311342
72.000000,4.000000,3323.054221
73.000000,4.000000,3391.035927
74.000000,4.000000,3459.604713
75.000000,4.000000,3528.760578
76.000000,4.000000,3599.625137
77.000000,4.000000,3673.274072
78.000000,4.000000,3747.544064
79.000000,4.000000,3822.435115
