weight_g,219.000000
thrust_N,velocity_m_s,power_W
92.000000,1.000000,4773.653624
93.000000,1.000000,4866.366940
94.000000,1.000000,4963.050911
95.000000,1.000000,5060.507733
96.000000,1.000000,5160.466021
97.000000,1.000000,5261.666525
98.000000,1.000000,5363.660369
99.000000,1.000000,5466.447553
100.000000,1.000000,5570.028077
25.000000,1.500000,748.217319
26.000000,1.500000,787.624597
27.000000,1.500000,827.972382
28.000000,1.500000,869.260673
29.000000,1.500000,911.489471
30.000000,1.500000,954.658775
31.000000,1.500000,998.768586
32.000000,1.500000,1043.705748
33.000000,1.500000,1087.472822
34.000000,1.500000,1132.022662
35.000000,1.500000,1177.404647
36.000000,1.500000,1223.618774
37.000000,1.500000,1270.665046
38.000000,1.500000,1318.543460
39.000000,1.500000,1366.581487
40.000000,1.500000,1414.471003
41.000000,1.500000,1463.125802
42.000000,1.500000,1512.545884
43.000000,1.500000,1562.731248
44.000000,1.500000,1613.681896
45.000000,1.500000,1664.794965
46.000000,1.500000,1715.549680
47.000000,1.500000,1767.008725
48.000000,1.500000,1819.172099
49.000000,1.500000,1872.039803
50.000000,1.500000,1925.611837
51.000000,1.500000,1979.197652
52.000000,1.500000,2033.108506
53.000000,1.500000,2087.686536
54.000000,1.500000,2142.931741
55.000000,1.500000,2198.844121
56.000000,1.500000,2255.270198
57.000000,1.500000,2312.022491
58.000000,1.500000,2369.426027
59.000000,1.500000,2427.480805
60.000000,1.500000,2486.186827
61.000000,1.500000,2545.448329
62.000000,1.500000,2605.059426
63.000000,1.500000,2665.296120
64.000000,1.500000,2726.158409
65.000000,1.500000,2787.646295
66.000000,1.500000,2849.743973
67.000000,1.500000,2912.450521
68.000000,1.500000,2975.780792
69.000000,1.500000,3039.734785
70.000000,1.500000,3104.333663
71.000000,1.500000,3170.779636
72.000000,1.500000,3237.968780
73.000000,1.500000,3305.786652
74.000000,1.500000,3374.233254
75.000000,1.500000,3443.559889
76.000000,1.500000,3513.613732
77.000000,1.500000,3584.296992
78.000000,1.500000,3655.609667
79.000000,1.500000,3728.137529
80.000000,1.500000,3801.599652
81.000000,1.500000,3875.700274
82.000000,1.500000,3950.439394
83.000000,1.500000,4029.733474
84.000000,1.500000,4110.457393
85.000000,1.500000,4191.863152
86.000000,1.500000,4273.950751
87.000000,1.500000,4356.720191
88.000000,1.500000,4440.171471
89.000000,1.500000,4524.304592
90.000000,1.500000,4609.119553
91.000000,1.500000,4694.616355
92.000000,1.500000,4780.794997
93.000000,1.500000,4874.139761
94.000000,1.500000,4970.583046
95.000000,1.500000,5067.796493
96.000000,1.500000,5167.984630
97.000000,1.500000,5269.258027
98.000000,1.500000,5371.325099
99.000000,1.500000,5474.185845
100.000000,1.500000,5577.840265
25.000000,2.000000,750.274735
26.000000,2.000000,789.779779
27.000000,2.000000,830.227851
28.000000,2.000000,871.618952
29.000000,2.000000,913.953080
30.000000,2.000000,957.230236
31.000000,2.000000,1001.450421
32.000000,2.000000,1046.386882
33.000000,2.000000,1090.200934
34.000000,2.000000,1134.849145
35.000000,2.000000,1180.331516
36.000000,2.000000,1226.648047
37.000000,2.000000,1273.798738
38.000000,2.000000,1321.783589
39.000000,2.000000,1369.801335
40.000000,2.000000,1417.796824
41.000000,2.000000,1466.559551
42.000000,2.000000,1516.089516
43.000000,2.000000,1566.386719
44.000000,2.000000,1617.451160
45.000000,2.000000,1668.521487
46.000000,2.000000,1719.352802
47.000000,2.000000,1770.889194
48.000000,2.000000,1823.130662
49.000000,2.000000,1876.077207
50.000000,2.000000,1929.728828
51.000000,2.000000,1983.311936
52.000000,2.000000,2037.316879
53.000000,2.000000,2091.990386
54.000000,2.000000,2147.332457
55.000000,2.000000,2203.343093
56.000000,2.000000,2259.815208
57.000000,2.000000,2316.638800
58.000000,2.000000,2374.114147
59.000000,2.000000,2432.241250
60.000000,2.000000,2491.020107
61.000000,2.000000,2550.321439
62.000000,2.000000,2610.015511
63.000000,2.000000,2670.336261
64.000000,2.000000,2731.283688
65.000000,2.000000,2792.857794
66.000000,2.000000,2855.035683
67.000000,2.000000,2917.821658
