weight_g,305.000000
thrust_N,velocity_m_s,power_W
35.000000,3.500000,1651.237535
36.000000,3.500000,1726.666204
37.000000,3.500000,1803.560683
38.000000,3.500000,1886.640060
39.000000,3.500000,1972.632202
40.000000,3.500000,2060.220456
41.000000,3.500000,2154.430116
42.000000,3.500000,2253.436144
43.000000,3.500000,2354.213601
44.000000,3.500000,2462.613086
45.000000,3.500000,2573.486264
46.000000,3.500000,2690.352699
47.000000,3.500000,2813.527504
19.000000,4.000000,692.941538
20.000000,4.000000,742.367200
21.000000,4.000000,793.353811
22.000000,4.000000,845.901372
23.000000,4.000000,900.009882
24.000000,4.000000,955.679341
25.000000,4.000000,1011.502954
26.000000,4.000000,1068.077754
27.000000,4.000000,1126.057280
28.000000,4.000000,1185.441532
29.000000,4.000000,1246.230510
30.000000,4.000000,1309.498065
31.000000,4.000000,1374.522349
32.000000,4.000000,1440.955323
33.000000,4.000000,1508.796987
34.000000,4.000000,1579.666622
35.000000,4.000000,1653.608314
36.000000,4.000000,1729.014746
37.000000,4.000000,1805.885919
38.000000,4.000000,1889.232045
39.000000,4.000000,1975.321665
40.000000,4.000000,2063.009073
41.000000,4.000000,2157.486802
42.000000,4.000000,2256.412635
43.000000,4.000000,2357.107389
44.000000,4.000000,2465.610166
45.000000,4.000000,2576.389186
46.000000,4.000000,2693.475010
47.000000,4.000000,2816.741942
19.000000,4.500000,694.323384
20.000000,4.500000,743.828792
21.000000,4.500000,794.898113
22.000000,4.500000,847.531346
23.000000,4.500000,901.728492
24.000000,4.500000,957.489550
25.000000,4.500000,1013.302294
26.000000,4.500000,1069.932961
27.000000,4.500000,1127.969372
28.000000,4.500000,1187.411526
29.000000,4.500000,1248.259425
30.000000,4.500000,1311.625365
31.000000,4.500000,1376.691550
32.000000,4.500000,1443.166917
33.000000,4.500000,1511.051466
34.000000,4.500000,1582.047126
35.000000,4.500000,1655.966945
36.000000,4.500000,1731.350409
37.000000,4.500000,1808.197519
38.000000,4.500000,1891.825127
39.000000,4.500000,1978.012260
40.000000,4.500000,2065.798861
41.000000,4.500000,2160.522118
42.000000,4.500000,2259.372479
43.000000,4.500000,2359.997915
44.000000,4.500000,2468.592235
45.000000,4.500000,2579.274719
46.000000,4.500000,2696.598463
47.000000,4.500000,2819.957567
19.000000,5.000000,695.705306
20.000000,5.000000,745.290539
21.000000,5.000000,796.442651
22.000000,5.000000,849.161642
23.000000,5.000000,903.447511
24.000000,5.000000,959.300259
25.000000,5.000000,1015.101889
26.000000,5.000000,1071.788452
27.000000,5.000000,1129.881777
28.000000,5.000000,1189.381865
29.000000,5.000000,1250.288714
30.000000,5.000000,1313.752909
31.000000,5.000000,1378.861026
32.000000,5.000000,1445.378815
33.000000,5.000000,1513.306278
34.000000,5.000000,1584.427880
35.000000,5.000000,1658.325866
36.000000,5.000000,1733.686400
37.000000,5.000000,1810.509480
38.000000,5.000000,1894.418537
39.000000,5.000000,1980.703198
40.000000,5.000000,2068.589007
41.000000,5.000000,2163.557775
42.000000,5.000000,2262.332677
43.000000,5.000000,2362.888806
44.000000,5.000000,2471.574671
45.000000,5.000000,2582.160618
46.000000,5.000000,2699.722296
47.000000,5.000000,2823.173589
19.000000,5.500000,697.215943
20.000000,5.500000,746.863289
21.000000,5.500000,798.079448
22.000000,5.500000,850.864421
23.000000,5.500000,905.218209
24.000000,5.500000,961.140810
25.000000,5.500000,1016.918313
26.000000,5.500000,1073.657049
27.000000,5.500000,1131.803490
28.000000,5.500000,1191.357634
29.000000,5.500000,1252.319482
30.000000,5.500000,1315.878883
31.000000,5.500000,1381.028990
32.000000,5.500000,1447.589260
33.000000,5.500000,1515.559695
34.000000,5.500000,1586.822651
35.000000,5.500000,1660.738328
36.000000,5.500000,1736.116389
37.000000,5.500000,1812.956835
38.000000,5.500000,1897.130732
39.000000,5.500000,1983.460239
40.000000,5.500000,2071.391468
41.000000,5.500000,2166.573126
42.000000,5.500000,2265.277212
43.000000,5.500000,2365.951880
44.000000,5.500000,2474.541728
45.000000,5.500000,2585.028799
46.000000,5.500000,2702.847271
47.000000,5.500000,2826.390798
19.000000,6.000000,698.726651
20.000000,6.000000,748.436191
21.000000,6.000000,799.716481
22.000000,6.000000,852.567521
23.000000,6.000000,906.989310
24.000000,6.000000,962.981850
25.000000,6.000000,1018.734967
26.000000,6.000000,1075.525913
27.000000,6.000000,1133.725506
28.000000,6.000000,1193.333744
29.000000,6.000000,1254.350628
30.000000,6.000000,1318.005105
31.000000,6.000000,1383.197233
32.000000,6.000000,1449.800014
33.000000,6.000000,1517.813448
34.000000,6.000000,1589.217669
35.000000,6.000000,1663.151066
36.000000,6.000000,1738.546684
37.000000,6.000000,1815.404522
38.000000,6.000000,1899.843224
39.000000,6.000000,1986.217605
40.000000,6.000000,2074.194284
41.000000,6.000000,2169.588819
42.000000,6.000000,2268.222103
43.000000,6.000000,2369.015318
44.000000,6.000000,2477.509152
45.000000,6.000000,2587.897345
46.000000,6.000000,2705.972628
47.000000,6.000000,2829.608404
19.000000,6.500000,700.253640
20.000000,6.500000,750.039721
21.000000,6.500000,801.399021
22.000000,6.500000,854.331540
23.000000,6.500000,908.837278
24.000000,6.500000,964.916236
25.000000,6.500000,1020.661659
26.000000,6.500000,1077.530096
27.000000,6.500000,1135.809247
28.000000,6.500000,1195.499111
29.000000,6.500000,1256.599690
30.000000,6.500000,1320.319850
31.000000,6.500000,1385.519402
32.000000,6.500000,1452.128876
33.000000,6.500000,1520.148273
34.000000,6.500000,1591.675615
35.000000,6.500000,1665.616347
36.000000,6.500000,1741.018775
37.000000,6.500000,1817.943302
38.000000,6.500000,1902.579433
39.000000,6.500000,1988.984793
40.000000,6.500000,2076.992719
41.000000,6.500000,2172.585239
42.000000,6.500000,2271.152291
43.000000,6.500000,2372.065265
