Thrust (N),0.0 m/s,2.0 m/s,4.0 m/s,6.0 m/s,8.0 m/s,10.0 m/s,12.0 m/s,14.0 m/s,16.0 m/s,18.0 m/s,20.0 m/s,22.0 m/s,24.0 m/s,26.0 m/s,28.0 m/s,30.0 m/s,32.0 m/s,34.0 m/s,36.0 m/s,38.0 m/s,40.0 m/s,42.0 m/s,44.0 m/s,46.0 m/s,48.0 m/s,50.0 m/s,52.0 m/s,54.0 m/s,56.0 m/s,58.0 m/s,60.0 m/s,62.0 m/s,64.0 m/s,66.0 m/s,68.0 m/s,70.0 m/s,72.0 m/s,74.0 m/s,76.0 m/s,78.0 m/s,80.0 m/s,82.0 m/s,84.0 m/s,86.0 m/s,88.0 m/s,90.0 m/s,92.0 m/s,94.0 m/s,96.0 m/s,98.0 m/s,100.0 m/s,102.0 m/s,104.0 m/s,106.0 m/s,108.0 m/s,110.0 m/s,112.0 m/s,114.0 m/s,116.0 m/s,118.0 m/s,120.0 m/s,122.0 m/s,124.0 m/s,126.0 m/s,128.0 m/s,130.0 m/s,132.0 m/s,134.0 m/s,136.0 m/s,138.0 m/s,140.0 m/s,142.0 m/s,144.0 m/s,146.0 m/s,148.0 m/s,150.0 m/s,152.0 m/s,154.0 m/s,156.0 m/s,158.0 m/s,160.0 m/s,162.0 m/s,164.0 m/s,166.0 m/s,168.0 m/s,170.0 m/s,172.0 m/s,174.0 m/s,176.0 m/s,178.0 m/s,180.0 m/s
175.303,3156.938533567691,3238.3176221172557,3321.745913745635,3408.155789651239,3497.5095169096417,3589.0620487251226,3684.281687199964,3781.2452689397196,3881.623291793653,3984.6587396148866,4090.643994834494,4199.874585576066,4311.336067296864,4426.819308083011,4544.718213174308,4666.28111107673,4790.875729461275,4918.680403522663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.085,3124.8532856356933,3205.9345544422345,3288.743370440944,3374.5943338989414,3463.3490219136197,3554.425146704425,3648.5488156349747,3745.2152089640117,3844.4447259592457,3946.989526654558,4052.170597210333,4160.505766819124,4271.234357354415,4385.673922429454,4502.441753823801,4623.274964630881,4747.033856610217,4874.017146070096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.868,3093.013845266267,3173.6241984650005,3256.1480187912007,3341.16596641966,3429.216573301009,3519.816682205911,3612.845281402961,3709.2147303183324,3807.2966843989216,3909.3512407984654,4013.7287869405422,4121.169270573475,4231.410630930741,4344.562317880703,4460.871642744061,4580.424434529077,4703.227978728659,4829.390557958622,4956.340349484824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.651,3061.931373263291,3141.324202407525,3223.5526671414577,3307.7375989403795,3395.1477805271934,3485.2968912537394,3577.6585244945527,3673.2142516726544,3770.8244527011652,3871.835659303189,3975.584796551088,4082.0786399782346,4191.608264363766,4303.450713331953,4419.342737094779,4537.7160739720175,4659.747306325134,4784.908059652025,4911.714388792979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.433,3030.8233610203774,3108.9976656794997,3190.946366175587,3274.7317096857582,3361.429630957928,3450.867629994356,3542.733498475334,3637.1841916969456,3734.487578630757,3834.3298489425047,3937.575046879824,4043.2426180502684,4151.8530058969445,4263.118852424378,4377.7797074474265,4495.057158326758,4616.256797579067,4740.667190445406,4867.051759275585,4992.171613389113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.216,2999.7408890174015,3077.40758001026,3158.4079215355173,3241.8881786758616,3327.7391645984903,3416.466635780342,3507.837146533307,3601.1837130512677,3698.180537790293,3796.9259499460245,3899.5982511455154,4004.438481197778,4112.1303872154,4222.894516701369,4336.2508017981445,4453.0669615272145,4572.967550353652,4696.482051208488,4822.425798583741,4947.682745761284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167.998,2968.632876774488,3046.0658780119234,3125.842740293442,3209.0176603767204,3294.1256081206534,3382.2698171448287,3473.07444863224,3565.9409082781954,3661.8436637198847,3760.2682193831843,3861.7530938463383,3966.016383971793,4072.748069701843,4182.681102544874,4294.80214429251,4411.042261690036,4529.741769570338,4652.483905930668,4777.801309704371,4903.157321956275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.781,2937.550404771512,3014.749908117035,3093.5083007379058,3176.215731005426,3261.024504344568,3348.3139837659155,3438.387218232712,3530.7537591953737,3625.5366228794205,3723.640585479264,3823.939008104879,3927.6791988385626,4033.5617138373245,4142.558639905269,4254.167355013447,4369.052064890492,4486.7768490810695,4608.521883924835,4733.251891511695,4858.668454328446,4982.94882344319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.564,2906.4679327685353,2983.4339382221456,3061.9612392004537,3143.4295471006367,3227.923400568482,3314.3581503870014,3403.699987833183,3495.593159490412,3589.472627094744,3687.012951575343,3786.438130463447,3889.3880930797964,3994.442877945649,4102.436177265662,4213.532565734384,4327.061868090947,4444.310342967492,4564.774722059017,4688.7137655803435,4814.179586700618,4938.6848693413995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.346,2875.5439141509582,2952.0922362238102,3030.3882556732433,3110.6164230283007,3194.804184976206,3280.717508700035,3369.385455310116,3460.587988951318,3553.9557302636213,3650.3552210125035,3749.4472681904613,3851.1852920326587,3955.695114814594,4062.7886284466554,4172.932946326655,4285.358118187986,4401.8089424364025,4521.043320878903,4644.172306700775,4769.398447186205,4894.38454387223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.129,2844.693542726804,2920.776266328921,2998.8411941357913,3078.5057863632064,3161.7608716544387,3247.3552885842532,3335.1469170533824,3425.6115582895136,3518.4679934463165,3613.727587108582,3712.4867760835446,3813.013856175214,3916.9791642969467,4023.2064066860507,4132.400822422003,4244.268603233233,4359.342436322825,4477.7259338147705,4599.669424564039,4724.534684566786,4850.120589770439,4970.911458950838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.912,2813.8431713026503,2889.479763721192,2967.29413259834,3046.7186486890196,3128.7175583326716,3213.9930684684723,3300.908378796649,3390.7561753316522,3483.0820619310703,3577.616054905121,3675.5262839766283,3775.4094405488813,3878.356945795916,3983.8202562178126,4091.977905206347,4203.179088278482,4316.875930209249,4434.7598016058055,4555.433157248667,4679.570499028817,4805.856635668651,4927.063565710191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.694,2783.0259501085807,2858.195951198498,2935.721149071129,3014.9053917562665,3095.7797191999753,3180.6372743728625,3267.224653655509,3356.2034717725037,3447.777612980695,3541.784484971887,3638.5354217036415,3738.0676826288022,3839.7762683573246,3944.6798262413267,4051.957286574745,4162.15132178719,4274.922218047235,4391.7583644402175,4511.160541315944,4634.448069110289,4760.77238395673,4883.179642976329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.477,2752.2815369348004,2826.937823250946,2904.1740875336773,2983.11825408208,3063.7431793002143,3147.333258441957,3233.5844446335514,3321.679136607083,3412.5021496205914,3505.9823334047737,3601.5749295967253,3700.7565829664577,3801.2272663517706,3905.5715312648226,4011.9695255939096,4121.165235522106,4233.363340600825,4348.7922322312525,4467.473970899841,4589.42656751183,4715.60581942893,4839.331749735682,4957.7945605487985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.259,2721.5118613015497,2795.657712447836,2872.495784750693,2951.304997149327,3031.6803152099023,3114.0018768447144,3199.916739149243,3287.3512377652205,3377.492070026031,3470.329082883315,3565.380795604053,3663.4148250463786,3763.4863327179623,3866.5754510389847,3972.2839213592088,4080.4110729971167,4191.7909557478615,4305.7907950656645,4423.937136842356,4544.57511864088,4670.045835033142,4795.2873451939095,4914.168599075502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.042,2690.750241356691,2764.4262087777815,2840.8274587271208,2919.5178594751405,2999.6437753101413,3081.285551595021,3166.3351949410567,3253.4297839484775,3342.6720000135547,3434.7408134569273,3529.2517786861463,3626.1037253840345,3725.8039526532934,3827.6353257923433,3932.773734482542,4039.973273455548,4150.336313864139,4263.615914610339,4380.436047312012,4499.764454388331,4624.335543474285,4749.893643131156,4870.578455304566,4986.328222692908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.825,2659.9485296064436,2733.194705107726,2809.159132703548,2887.6138551754793,2967.6072354103794,3048.9955403670197,3132.7536507328696,3219.5083301317336,3307.851930001078,3399.1634693820283,3493.1637724315037,3589.0443386122047,3688.1215725886236,3788.9486509385843,3893.292436296946,3999.5410001110695,4108.8816719804145,4221.564287287406,4336.934957781668,4455.690938502218,4578.75288408683,4704.499941068401,4826.988311533629,4942.201799791483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.607,2629.1215083149064,2701.937538739504,2777.4247338515675,2855.4975724312053,2935.5443713200684,3016.678996672932,3099.170549285325,3185.5841665442554,3273.474103097317,3364.00513616228,3457.220691810221,3552.5412607959192,3650.408229187829,3750.8502727832642,3853.9193594181934,3959.55143343148,4067.8275041426114,4179.529365687626,4293.537998124161,4411.581207730415,4533.278200735458,4658.209527911269,4782.627106096413,4898.039118531059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.39,2598.312984341916,2670.7098538855134,2745.700124612976,2823.4076577351607,2903.5078314203065,2984.3889854449308,3066.6110482846047,3151.721820398168,3239.261335296977,3328.8756685691483,3421.3071211073466,3516.068152665853,3612.725849123159,3712.783174084557,3814.578608546729,3919.5946989084405,4026.925306779021,4137.582774206508,4250.95856912519,4367.507691844303,4488.040801923662,4611.862714314768,4737.110645194736,4853.912695629633,4968.172592219193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.172,2567.360977866365,2639.4567622599684,2713.9494474949784,2791.252920909469,2871.0171302055783,2952.072441750843,3034.024793380023,3117.83164980989,3205.0204551155366,3293.82676469552,3385.552359843375,3479.6867354729616,3575.572187427152,3674.684795929237,3775.7599391133754,3879.692226421448,3986.1555484245905,4095.6600719815465,4208.344152920797,4323.3979610725,4443.313919182466,4565.682893441494,4691.33337177582,4809.75001436921,4923.459371821077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.955,2536.4343835471977,2608.2293299871535,2682.263198450478,2759.021308966029,2838.5005901158197,2919.782430522843,3001.4652923793037,3084.4568119416663,3170.858486260781,3259.3091703889736,3350.100885291223,3443.4307723062147,3538.733835118156,3636.6176972305316,3737.2988524032357,3839.906123038125,3945.7381110707943,4054.27002811567,4165.849846464985,4279.76022731973,4398.623758019876,4519.611398443539,4644.612521209493,4764.680478004336,4878.782861784537,4994.543062995015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.738,2505.5077892280297,2577.008391710644,2650.6070534084643,2726.789697022589,2805.9840500260607,2887.239895402168,2968.9057913785837,3051.624251009387,3136.705253741133,3224.791576082426,3314.6494107390704,3407.1748091394675,3501.8954828091596,3598.5829687960686,3698.8377656930948,3800.1200196548,3905.3206737169967,4012.8799842497924,4123.37628689947,4236.6156563132035,4353.933596857285,4473.9728166885125,4597.900353059676,4719.343450932518,4834.106351747996,4949.291008564135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.52,2474.555782752478,2545.7641250507004,2618.9248967435738,2694.5544955413775,2773.2558506351024,2854.27089144388,2936.319536474002,3018.764711801897,3102.5239577600896,3190.262567899707,3279.530944115468,3371.262966086671,3465.2345123808823,3561.3354622558463,3660.345075789274,3761.185247898993,3865.0194372694455,3971.7927589394403,4081.120444037563,4193.451870906337,4309.20671411609,4428.617859490249,4551.333673878701,4673.545805932251,4789.311933499944,4904.001770851061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.303,2443.62918843331,2514.5455104980306,2587.3280038862167,2662.4578300116095,2740.5128869460455,2821.3289556333407,2903.7600354732817,2985.9321508696175,3069.3313491075164,3155.8049505372483,3244.695772750067,3335.472687454051,3428.614886388619,3524.118536591272,3621.883989079133,3722.2851127314307,3824.773899692417,3930.891129817388,4039.2076958202656,4150.414019430079,4265.2600353326,4383.300139531065,4504.805226782439,4627.471418465696,4744.293415215979,4858.74971642018,4972.227567588696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.086,2412.7025941141424,2483.3268959453612,2555.819188918017,2630.3611644818425,2707.769923256989,2788.2777886473705,2870.483462205467,2953.0995899373393,3036.215396466891,3121.34733317479,3209.860601384667,3299.687920455419,3392.097776217325,3486.9791579888633,3583.79208214026,3683.3849775638687,3784.871525084134,3890.031877744264,3997.326715308958,4107.376167953821,4221.506264236625,4337.982419571881,4458.752398354463,4581.3286310066715,4699.2716444299695,4813.4976619893005,4926.367327015672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.868,2382.5092415082327,2452.0826292854167,2524.284483386983,2598.253964239985,2675.152574585402,2754.998679703089,2837.085848504718,2920.240050729848,3003.0722326901587,3087.259867322403,3175.040160166355,3264.489865735587,3355.9174290347855,3449.952169764976,3546.156642568821,3644.452878439718,3745.4863028594755,3849.2699295677876,3955.8721488062165,4064.771698872278,4177.771335783234,4292.781117325666,4412.716550249613,4535.046837567657,4654.014035024392,4768.59305902893,4880.469403418347,4995.005415091887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.651,2352.8683094334406,2420.864014732748,2492.775668418783,2566.445840996713,2642.6093691774736,2721.7468935083516,2803.7156548480593,2887.037688786048,2969.9562800495332,3053.847274519493,3140.2653907793087,3229.3207092544417,3319.766786570788,3412.955581367218,3508.5521023730576,3605.552743272156,3706.1334166136553,3808.5414476870237,3914.4516172513445,4022.2989874944706,4134.125154759969,4248.407887912367,4366.718498407575,4488.686569078173,4608.793582933598,4723.8884928042535,4834.609162845323,4948.482401412203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.433,2323.2030216215276,2390.051396528313,2461.240962887749,2534.6115812511853,2610.0394232556514,2688.558251337733,2769.972977936142,2853.2131719337726,2936.8131162728005,3020.4072268334244,3105.462047218567,3194.132826235188,3283.870471893873,3376.2359150088178,3471.0883630074395,3567.3607748747213,3666.7481943889966,3768.490892850516,3873.11077288287,3980.027414820883,4090.5678205835657,4203.998197340962,4320.682650302723,4441.923342152133,4563.074555299622,4679.29333127795,4788.846835600192,4901.921160112404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.216,2293.576923788841,2360.130964991752,2429.732147919549,2502.803458007913,2577.7898011523025,2655.56731543948,2736.2148440415217,2819.416425620786,2903.697163632175,2986.9946340305146,3071.574463242011,3159.024535689426,3248.3454071336937,3339.7116654581714,3433.705829909671,3529.323184372149,3627.3953081431764,3728.6616512148403,3831.8646826902004,3938.050787862954,4047.4911910757123,4159.723723123768,4275.20877782877,4395.198508680056,4517.28188058533,4634.902058176113,4743.537451004103,4855.398146432721,4968.8758173463475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.999,2264.004290390432,2330.2105334551907,2398.297225803028,2470.99533476464,2545.671152901948,2622.5763795412254,2702.4567101469006,2785.4220920725497,2869.605575844731,2953.5820412276043,3037.852194809192,3123.916245143663,3212.820342373514,3303.1874159075246,3396.3700955560316,3491.336818241423,3588.3064463830838,3688.832409579164,3790.824680971358,3896.0905979145787,4004.4145615678576,4115.459028286108,4230.163159220318,4348.473675207977,4470.441922171654,4590.311562275372,4698.240395570549,4808.875132753036,4921.696105274511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.781,2234.4073573754263,2300.265516518846,2368.074071201215,2439.161075019114,2513.5261129932132,2589.7328445397306,2668.966834081241,2751.1328225272364,2835.36326296815,2920.1419935415365,3004.102217035016,3089.118098523692,3177.305307959988,3267.2087960834765,3359.433058303178,3453.4917459770754,3549.790853689916,3648.97044054691,3750.4515277486125,3854.2553745008163,3961.7517375852467,4071.5322113535376,4185.116782382177,4301.710448281938,4422.928140766817,4544.951067899671,4653.209303575362,4762.762797804404,4874.477625978295,4988.030337970598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.564,2204.834723977017,2270.4134358961633,2337.875730355231,2407.352951775841,2481.407464742859,2557.293279089208,2635.527645648707,2716.871705091565,2801.149063648938,2886.2491866641935,2970.379948602197,3055.0704574536644,3141.8415318005673,3231.314659185515,3322.5263470250798,3415.6777452006295,3511.3068829940316,3609.141198911233,3710.1115216138987,3812.4544985611205,3919.1751428374114,4027.8418884266976,4140.180627966846,4255.911264301555,4375.453369034724,4499.604569938969,4608.215182920073,4716.793953210399,4827.297913906458,4940.094037156228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.347,2175.963555252038,2240.56196725624,2307.6773895092483,2376.561792762765,2449.2888164925052,2524.8537136386863,2602.0884572161735,2682.798915405591,2766.4208920478927,2851.627515280037,2936.657680169379,3021.0228163836373,3106.3777556411474,3195.428396445425,3285.8669864228364,3378.144187681666,3472.981995011194,3569.9862692043457,3669.7715154791863,3771.294614350685,3876.695877466024,3984.334511188248,4095.305755806304,4210.147252979337,4327.978597302634,4451.45058354553,4562.817309390177,4671.026431543646,4780.3533267721195,4892.157736341859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.129,2147.2058686987375,2210.6859698828407,2277.5062089539665,2346.0513554038066,2417.143776583769,2492.387492834466,2569.2512369879087,2648.880999465815,2731.6463085688256,2816.9773955216933,2902.9077023952023,2986.9471986159347,3071.7617493565667,3159.5665342879724,3249.5652878142464,3340.778572989042,3434.691855650163,3531.0001918496664,3629.398362256441,3730.373167511592,3834.261524386828,3941.113039923715,4050.9122247962478,4164.431685470618,4280.863822143878,4403.2570293736235,4517.291873785321,4625.337285851977,4733.693259843881,4844.1820466196705,4957.753794481252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.912,2118.47179272553,2181.378133599781,2247.3774833978573,2315.565967665013,2385.6476886957857,2459.947927383944,2536.48283663916,2614.990930747666,2696.936852740629,2782.056035239037,2868.000083739024,2952.8995575459076,3037.3660953079734,3123.734115367103,3213.293393555911,3303.443636140995,3396.4781379547085,3492.0924569983445,3589.2974936401533,3689.485317919494,3792.0386098935987,3897.935624357746,4006.5551416770054,4118.778120408725,4234.35872289367,4355.103042980186,4468.081901340943,4579.692821848173,4687.160078920909,4796.289722741002,4909.111876342881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.694,2089.9219403819075,2152.3495735444285,2217.224001288291,2285.08997646406,2354.8390360456224,2427.4817065797233,2503.687510735481,2581.5069550613266,2662.572613187882,2746.8173814822335,2832.951838656971,2918.8239397782045,3002.9421786019852,3088.236338548183,3177.0311274694213,3266.6588186623385,3358.6709105841715,3453.3334877331376,3549.8067247995073,3648.5638710803996,3750.525107551928,3854.8928417543057,3962.595424478518,4073.431331972841,4187.844619416135,4306.90948880828,4418.971387437826,4530.6237948261305,4640.819694928264,4748.876015162991,4860.429989496096,4973.1797892943705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.477,2061.7684579935376,2123.344846461208,2187.461389970494,2254.674855821015,2324.055677855764,2395.248170212624,2470.9191103867324,2548.393886211844,2628.2365872965092,2711.6076592966597,2797.8949963839923,2884.1683267630715,2968.546524553392,3053.4796395115404,3140.821397384792,3229.96311420081,3320.894723630196,3414.606340281779,3510.3483785933786,3607.6760214883016,3709.045688545515,3811.8853980528397,3918.746891422775,4028.36180000319,4141.451001332103,4259.490785500906,4369.901194153677,4480.311097732102,4594.54562728304,4701.501235095308,4811.788071357724,4923.848468786406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.26,2033.6149756051668,2094.4545182531433,2158.1874331935824,2224.2597351779696,2293.2878224353663,2364.1566653081086,2438.150710037983,2515.2808173623607,2594.0526175726077,2676.6914035066543,2762.2425496342235,2848.7609631018804,2934.150870504798,3018.7229404748973,3104.6116673001616,3193.2788902313514,3283.4062944855,3376.181824278616,3471.0587078044023,3567.5096416623196,3667.566269539101,3769.549371511996,3875.0013766782754,3983.4824420189825,4095.120162799348,4212.195260570079,4320.831000869528,4430.484603266879,4545.057361240379,4654.437786409635,4763.574597774747,4874.517148278439,4977.2001352812495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.042,2005.4383597062065,2066.012690469994,2128.8894222204704,2193.9949357283376,2262.5501629679557,2333.0396127413883,2405.3553841343055,2482.1405397463623,2560.545062529953,2641.8909047006027,2726.560807529689,2813.3245054689055,2899.716107617678,2983.937682112834,3069.3186750653695,3156.6156585410768,3246.243521017713,3337.909144005188,3431.7967651169333,3527.4771427783926,3626.052767197432,3727.4351802745355,3831.2969179028896,3938.8892974353093,4049.278184654346,4164.934417834646,4272.2962800902105,4380.617166735541,4493.668320144834,4607.345862882004,4715.458662414387,4825.145292585176,4927.123530892244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.825,1977.5498925337547,2037.5942139411825,2099.6232391995113,2164.442572817644,2231.8377396741635,2301.9481078368735,2373.7253011788366,2449.027470896879,2527.065017795215,2607.1189777326513,2691.0238357084363,2777.5024685283006,2863.954159175145,2949.1809830761913,3034.1925540396783,3119.9825280262457,3209.1112588581914,3299.6735185628486,3392.6597812695677,3487.5496346973773,3584.9061603484242,3685.355565548764,3787.893334981326,3894.35584354124,4003.4738436014177,4117.737880270615,4224.225194529133,4330.790672270319,4443.030078740781,4556.600176543613,4667.601939981846,4775.580015449503,4877.0880402999455,4978.290030202471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.608,1949.7248741963344,2009.1757374123708,2070.941085140789,2134.89020990695,2201.125316380371,2270.923730444478,2342.3175989661536,2415.914402047396,2493.5849730604773,2573.072482960034,2655.824218601396,2741.4302231983984,2828.1922107326113,2914.424284039548,2999.0664330139875,3083.8452484136187,3172.026546849757,3262.0807889221387,3353.9194540011376,3447.780381493534,3544.3216117972725,3643.2759508229924,3745.1601137612497,3849.9807601103116,3958.14793504504,4070.9124622596837,4176.211092598854,4281.348609610848,4392.391837336729,4504.309069355959,4619.709807933725,4725.771502513609,4827.052549707647,4927.4917374531315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.39,1921.8769922448325,1980.9587687290918,2042.2353631658304,2105.3135640357714,2171.2273912106143,2239.8783514139086,2310.884089274249,2383.4885599588624,2460.0774180178228,2539.1849212166003,2620.595678226395,2705.328337568307,2792.258955463237,2878.854388202507,2963.9114491115297,3048.273838867546,3134.926836630427,3224.457169610401,3315.1472940891013,3407.978450185169,3503.703715219374,3601.1617595855314,3702.391778965807,3805.569213997845,3912.824077247569,4024.272213209304,4128.215475438101,4232.488254805613,4341.711986860034,4452.724669111024,4567.789192152258,4675.785426513103,4777.243422310299,4876.6517041181305,4978.071095003738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.173,1894.3012972799313,1952.8719709648337,2013.553209107108,2076.251137220601,2141.385897823586,2208.8584612002774,2279.523624585731,2351.748840911847,2426.5973732830853,2505.325181773448,2585.7871879628483,2669.639009417407,2755.829115584889,2842.758293116406,2928.7853280858385,3012.731634091216,3097.921086444917,3186.8866058849,3276.8048284079828,3368.6032081240373,3463.330129339276,3559.9594271921087,3659.6585577457304,3762.0190446199804,3867.668631967278,3977.920596921337,4080.509170797101,4183.706726475255,4291.252385068945,4401.249830281391,4515.849514672734,4625.69426375947,4727.789208243139,4825.853411368792,4926.507797751486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.955,1867.6207148220064,1924.7620944842533,1985.0243738296408,2047.2723207415288,2111.519883899675,2178.44195187602,2248.162462836565,2319.9830415698048,2393.3760043844486,2471.4376200300144,2551.5021483728324,2633.9867748957354,2719.369341573527,2806.6325381329466,2893.399098488099,2977.1602245451436,3061.92100036292,3149.326475450195,3238.6865035907763,3329.2945768568097,3422.9445718703546,3518.7481678357826,3616.8902229502874,3718.551574984647,3822.5279552033694,3931.8032348836655,4033.1211526881725,4134.962183985521,4241.586781814263,4349.73269495313,4463.547437572509,4575.166462427074,4678.4404615955045,4775.3005760717615,4874.902131314966,4976.47920791537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.738,1840.9620376041946,1896.8147078396523,1956.6770481622639,2018.317296394213,2082.048614366748,2148.3012946138824,2216.827049167652,2288.270349303096,2361.2825403848587,2437.577880586863,2517.24525741959,2598.4068053897727,2683.1347267348424,2770.002914765454,2856.99774933188,2941.6180197688136,3025.9504710018446,3111.7971825610034,3200.599474606753,3290.1854736624296,3382.8063350452044,3477.6982507136863,3574.706879391294,3675.119792927011,3777.9006950267603,3885.780935589816,3985.9323214113433,4086.4301373259777,4191.980835642985,4298.292420746182,4411.148172256903,4524.2646786185405,4629.319130471855,4725.086162569067,4823.338834062713,4924.0848961545835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
