Thrust (N),0.0 m/s,2.0 m/s,4.0 m/s,6.0 m/s,8.0 m/s,10.0 m/s,12.0 m/s,14.0 m/s,16.0 m/s,18.0 m/s,20.0 m/s,22.0 m/s,24.0 m/s,26.0 m/s,28.0 m/s,30.0 m/s,32.0 m/s,34.0 m/s,36.0 m/s,38.0 m/s,40.0 m/s,42.0 m/s,44.0 m/s,46.0 m/s,48.0 m/s,50.0 m/s,52.0 m/s,54.0 m/s,56.0 m/s,58.0 m/s,60.0 m/s,62.0 m/s,64.0 m/s,66.0 m/s,68.0 m/s,70.0 m/s,72.0 m/s,74.0 m/s,76.0 m/s,78.0 m/s,80.0 m/s,82.0 m/s,84.0 m/s,86.0 m/s,88.0 m/s,90.0 m/s,92.0 m/s,94.0 m/s,96.0 m/s,98.0 m/s,100.0 m/s,102.0 m/s,104.0 m/s,106.0 m/s,108.0 m/s,110.0 m/s,112.0 m/s,114.0 m/s,116.0 m/s,118.0 m/s,120.0 m/s,122.0 m/s,124.0 m/s,126.0 m/s,128.0 m/s,130.0 m/s,132.0 m/s,134.0 m/s,136.0 m/s,138.0 m/s,140.0 m/s,142.0 m/s,144.0 m/s,146.0 m/s,148.0 m/s,150.0 m/s,152.0 m/s,154.0 m/s,156.0 m/s,158.0 m/s,160.0 m/s,162.0 m/s,164.0 m/s,166.0 m/s,168.0 m/s,170.0 m/s,172.0 m/s,174.0 m/s,176.0 m/s,178.0 m/s,180.0 m/s
154.607,2735.2562549109484,2806.096804404426,2879.207035308671,2955.219735676917,3033.308498585822,3113.789108260718,3197.989143552205,3283.6090808932263,3371.9470671913336,3462.9330618681897,3556.119933172076,3652.5440947599523,3751.2125573709295,3852.677007906228,3957.1947709320198,4063.2729996210137,4165.747337272282,4270.374492194483,4377.778883116232,4487.319362952831,4599.730318760859,4714.513939990822,4832.655938430808,4951.390606786352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.39,2703.8901345608624,2774.4206852691686,2847.0052728971455,2921.962382306957,2999.7839950670023,3079.580418004674,3162.841442941178,3248.1045848987533,3335.4776738170644,3425.651659590762,3518.2764472218446,3613.4431782515603,3711.721903106513,3811.852733490866,3915.7697552241775,4021.792314083937,4123.307149845891,4227.415181735033,4333.4164985442,4442.479924189852,4553.630616657532,4667.469280563697,4784.334823278935,4904.569586485801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.172,2672.83621615773,2742.786441947555,2814.7770505329404,2888.9538247303426,2966.231944708809,3045.773811398197,3127.664861721596,3212.5709151195692,3298.9965343733734,3388.493421130927,3480.521264279748,3574.8997605318896,3672.198799660286,3771.6588116702405,3874.4232512668773,3979.9567993065857,4081.0903150609306,4184.459916918039,4289.253019010331,4397.603641187955,4507.493034766118,4620.501064668728,4736.419005833497,4855.392287507406,4973.817580506323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.955,2641.8555610646,2711.178170911099,2782.769217452384,2856.507536726703,2932.70744118999,3011.9949606263717,3092.7503417353764,3177.107372003894,3263.1775294811996,3351.703751938035,3442.908334147931,3536.696278965692,3632.708145395871,3731.7689643401964,3833.1797275243407,3938.0764156095574,4039.2218715317617,4141.609097848069,4245.841343671062,4352.764202424977,4462.036287329271,4573.730350324662,4688.632812741361,4806.255363979732,4927.219636434258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.738,2610.874905971469,2679.821028847615,2750.925846403883,2824.0612487230624,2899.202861602926,2978.216109854546,3058.6979156465077,3141.6662769815202,3227.358524589025,3314.914082745143,3405.295404016113,3498.501966071142,3593.3727768781114,3691.8791170101517,3792.1203241363314,3896.2126380711293,3997.3851321803472,4098.774947925506,4202.429668331792,4307.9247636619975,4416.704328743706,4527.082928033928,4641.133600536121,4757.698879175291,4878.229429789657,4996.788184646701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.52,2580.390918460941,2648.575637023908,2719.056309890265,2791.68192635103,2866.4689725257117,2944.409503248069,3024.61750892815,3106.196060270551,3191.5252270643123,3278.484389409199,3368.0775308105995,3460.4996848041274,3554.754556086341,3651.9564924842734,3751.7853965097584,3854.4808199070903,3955.9842539755487,4056.4646304379635,4159.085477200094,4263.836735016042,4371.335121219289,4480.721801779474,4593.633649480895,4709.18723715835,4828.381916181841,4949.5372526852025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.303,2550.2137794993564,2617.355898231254,2687.370135746293,2759.5967820667884,2833.7619585626812,2910.630652476243,2990.5650828392813,3071.6657114774534,3155.7700961819933,3242.350050150191,3330.9598866245205,3422.5286040964443,3516.168041551378,3612.066645154228,3711.483584587311,3812.7832643195397,3914.6173666395543,4014.189050485303,4115.782977782762,4219.953816676427,4326.003162633726,4434.846868214182,4546.418416926758,4661.023181815411,4778.863242328823,4899.584178181518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.086,2520.0366405377727,2586.4958150210437,2655.918229108313,2727.5116377825475,2801.054944599652,2877.4159687515858,2956.512656750414,3037.328319833345,3120.0149652996747,3206.215710891183,3293.951751773584,3384.7605407319647,3477.717568866531,3572.812028239308,3671.1817726648646,3771.743590750904,3873.365568306562,3972.248755633239,4072.8482667052344,4176.130801944934,4281.08162069788,4388.97193464889,4499.216303553608,4612.931099843067,4729.725976995027,4849.102851155434,4969.572680109796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.868,2489.8347052417903,2556.0609907702424,2624.4404786686573,2695.455731457296,2768.673619530162,2844.433295532077,2922.432250032056,3002.9627134056336,3084.720889447142,3170.105016494755,3257.4642495150447,3347.2578634062525,3439.3336947320254,3533.8008755558917,3630.84684503829,3730.9612896451317,3832.1428161268996,3930.4435208071723,4030.0893835368342,4132.321771171459,4236.675757098188,4343.059305986173,4452.740289146331,4565.008649200078,4680.699633179326,4798.599000801925,4921.646102109293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.651,2459.657566280206,2525.651154059878,2593.170481552335,2663.758424384241,2736.3306112533605,2811.4777016830285,2888.6629287619057,2968.6253217615254,3050.07774744356,3134.035030355382,3221.0067041549123,3309.7859764560135,3400.9813344514896,3494.85308745461,3590.760336775423,3690.2124715451946,3791.143257868145,3888.721161575003,3987.5157686504904,4088.7010058926535,4192.325522747653,4297.243804301914,4406.302432386351,4517.202312448521,4631.944563069279,4748.791613609612,4870.420604872333,4987.191296040506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.433,2429.455630984224,2495.216329809077,2562.50941247208,2632.035071865768,2703.9610269631835,2778.73423847885,2855.4128302349773,2934.259715333814,3015.40613942354,3097.999534562058,3184.546723063387,3272.7754292289565,3363.087874417023,3456.078007384773,3551.3438954463963,3649.4301704394225,3749.8862910276043,3847.0951170593307,3945.2650839331627,4045.4746172893533,4148.0303108318885,4252.300293112261,4359.826417979074,4469.858150154638,4583.248792183349,4698.951465683532,4819.153016018907,4936.567259779281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.216,2399.272783078429,2464.806493098712,2531.8735166833526,2600.3377647927127,2671.903652225897,2746.1452253572606,2822.190030639517,2899.924214809801,2980.762997419958,3063.0499257495712,3148.153990524149,3235.9688827717405,3325.2383820810383,3417.3347623560458,3511.959815727657,3608.681352339486,3708.663196902041,3805.503248278073,3903.049087791138,4002.28371833187,4103.771466085186,4207.3936813570845,4313.388561219094,4422.834131132133,4534.781210771624,4649.528964283618,4768.352335879394,4885.984786766219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.999,2368.856866988675,2434.396656388347,2501.2376208946253,2569.440806826042,2639.8861408843013,2713.556212235671,2789.0899101992977,2866.422806892499,2946.1198554163757,3028.100316937084,3111.761257984909,3199.1638228807524,3287.6122252919185,3378.871377376313,3472.7412618789317,3568.6600324287047,3667.440102776476,3764.7179392112175,3861.0001802557817,3959.5766717164925,4060.0484471670943,4162.579993879604,4267.644076212745,4375.810112109627,4486.535927316181,4600.106462883701,4717.805347639085,4835.402313753157,4951.049332197715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.781,2338.4159583631044,2403.9618321375465,2470.5765518143708,2538.5270884729125,2607.842320987783,2681.0948011844084,2756.2095369893127,2832.89387111331,2911.4482473963567,2993.121990286624,3076.103308920631,3162.3924054431573,3250.4024759323897,3340.603180301132,3433.5627281468423,3528.802938522833,3626.183135935936,3724.022212621479,3818.929739737895,3916.861567172536,4016.339455436805,4117.7478134569765,4222.143125118739,4328.747453794581,4438.816391658342,4550.932377460086,4667.46818435703,4784.7135768498965,4901.319342720407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.564,2308.0000422733506,2373.1346019716725,2439.9406560256434,2507.6387508409266,2576.340703577642,2648.769755023363,2723.3561591596313,2799.3992140418877,2877.3689917940974,2958.172381474137,3040.839023198465,3125.651178003458,3213.2232764491814,3302.3664021069644,3394.489148110142,3489.0448437509394,3585.29984625772,3683.359897958332,3777.407864013142,3874.291105560643,3972.9880871897426,4073.308156779032,4176.736949605192,4282.104427544997,4391.136034601205,4501.799287769689,4617.3087559856185,4733.916100674216,4851.630182462702,4960.455363786215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.347,2277.5742681843453,2342.244847512086,2409.304760236917,2476.750413208941,2545.0064397952056,2616.444708862318,2690.5622684855684,2766.270068084871,2843.5680522236676,2923.2227726616507,3005.5747374762996,3089.2532432094254,3176.0864686738905,3264.7629928080255,3355.853086325267,3449.459951160555,3545.0081237849727,3642.697583295186,3736.3071030160404,3831.7922041025995,3929.829046615158,4029.1019103014182,4131.385293773219,4236.060669921604,4343.455677544071,4453.429783563543,4567.340108558613,4683.076663329602,4801.941022204998,4911.979160633271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.129,2247.11997232895,2311.329711167158,2378.129046078014,2445.836694855811,2513.6464288773673,2584.3674485208626,2657.887846085592,2733.1137001508964,2809.7393386683807,2888.52984587734,2970.2814753484454,3053.6200855469197,3138.9425646096665,3227.1705033319204,3317.1852775709704,3409.842531953415,3504.6832938985235,3601.5887353845783,3695.172569824199,3789.4961320376497,3886.690969601149,3985.036453519989,4086.1793594026026,4190.00359433762,4295.824331080293,4405.049584320695,4517.431005807287,4632.111078808252,4750.981872248507,4863.463124938706,4968.963707790992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.912,2216.690680000531,2280.4227922149953,2346.754885399353,2414.9483572238255,2482.31216509493,2552.5999140450576,2625.240249976586,2699.984625042182,2776.2053834611024,2854.4287392865735,2935.0171896262805,3018.0161833504762,3101.8291563615885,3189.627206155789,3278.9269352115375,3370.6438028183643,3464.6048244664976,3560.76953495367,3654.0718088270974,3747.937883255167,3843.7141402550055,3941.347326468375,4041.420317507712,4144.072481268563,4249.13014479837,4356.709106095291,4470.909638168177,4581.295730886653,4700.014677425116,4814.986921785762,4920.323318761116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.694,2186.475881712516,2249.480526961386,2315.3549448023027,2383.5338112765216,2450.952154177092,2520.806276418491,2592.6653674828776,2666.9803419100067,2742.75202886807,2820.299612065904,2899.7306174047135,2982.383025687971,3065.7753843028163,3152.1010234922373,3240.9400145012455,3331.540761056887,3424.521493374974,3519.9525564895685,3612.9372756352554,3706.3454863635775,3800.70199716248,3897.632271843207,3996.663733188921,4098.128239540265,4202.397590245055,4308.328906852444,4423.940467963117,4534.019802421137,4648.22884549576,4764.728737151398,4871.642962279283,4973.756992828663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.477,2156.576082619494,2218.5636658664425,2283.9593091720026,2351.6765176842573,2419.6178903946548,2489.038741942686,2560.4549066017744,2634.003155890421,2709.326140083407,2786.3514399505207,2865.320870854035,2946.7791234915276,3029.8076309664843,3114.605650502467,3202.9842817389926,3292.601898029803,3384.6718059546374,3479.293284256648,3572.4603344323655,3664.787237581095,3758.656090522578,3854.12636579007,3952.4249559660643,4052.793256082482,4155.81092874678,4260.8100913715425,4377.009860295172,4488.395749584126,4596.505380483192,4713.73374491986,4823.002573249407,4924.280023757912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.26,2126.6762835264717,2187.9104792787666,2252.5430890948974,2319.819224091992,2387.9697087831114,2457.2712074668802,2528.2444457206702,2601.025969870834,2675.980021549134,2752.6282080049264,2830.9111243033553,2911.1752212950837,2993.839877630152,3077.814639735315,3165.090046559919,3254.216239581484,3345.1390953611754,3438.7529699952106,3532.269953238677,3623.2289887986117,3716.6256423733307,3810.620459736932,3908.1861787432067,4007.4582726246977,4109.230087117196,4213.462315223219,4330.079252627226,4442.805284548138,4548.48203751765,4661.574078944718,4773.342088716777,4874.803054687161,4988.519060442687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.042,2096.792507156445,2157.628665543458,2221.1010545395047,2287.9146918313018,2355.7694663173165,2425.4775698403146,2496.007517739418,2568.3363685846407,2642.6373976738932,2718.8772659262636,2796.5121127315224,2876.1336537034385,2957.8425698539386,3041.443212243741,3127.169926160961,3215.7990399183354,3305.5739010285247,3398.2027651384947,3492.0932503320805,3582.04115409466,3674.560658112211,3767.799032414118,3864.0613665351207,3962.523793490945,4063.092219375523,4166.157396003547,4282.7483784268325,4397.1773581604375,4502.380597637416,4608.941925748208,4722.724803865354,4825.285430752754,4938.183190041998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.825,2067.26636459471,2127.371713724187,2189.945657401036,2256.0017817709177,2323.595660832199,2393.563178229204,2463.797056858314,2535.683693795121,2609.322148695102,2685.1872535571442,2762.4829549618776,2841.390940885643,2921.8748165176066,3005.1016463510928,3089.60982074229,3177.4529285583812,3266.6342310458253,3358.1839651846017,3452.1388658373626,3541.398470438035,3632.5302099629635,3725.2449185954133,3820.0068502197355,3917.712249115511,4017.1109382271884,4118.923734314571,4234.812733983621,4351.58689312445,4456.93870918042,4560.495312594424,4671.487294596058,4776.08681292847,4887.8886463000945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.608,2037.740222032975,2097.1588658941546,2159.323808564167,2224.0888717105336,2291.4090677021168,2361.053940201917,2431.5865959772104,2503.0310190056016,2576.177745163274,2651.539481267131,2728.4537971922323,2806.648228067847,2886.2469196578286,2968.760080458444,3052.8833420926603,3139.134479861914,3227.7919010380137,3318.1651652307087,3411.5739323263942,3500.75578678141,3590.707927843609,3682.690804776709,3776.474922445968,3873.012767041614,3971.460268656794,4072.0517159378633,4186.843943429265,4305.996428088462,4411.530701659546,4513.682263613379,4619.84934500669,4727.179132831044,4837.5941025581915,4952.755883842122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.39,2008.1898180558235,2067.3399424795316,2128.676797978048,2192.3761261947343,2259.160823566367,2328.5179895714855,2399.336724358501,2470.3515137519985,2543.072541021687,2617.8640608486953,2694.404610215999,2772.187458859012,2851.11770050953,2932.38865296687,3016.126685564107,3100.7845451763783,3188.936966649862,3278.493884986331,3370.858076665081,3460.31286541378,3549.5646573963368,3640.10172455388,3733.342358166145,3828.3498604541596,3925.968196869637,4025.3831218064715,4138.747734314908,4257.768286630459,4366.085382710965,4467.2981967014575,4572.199035560546,4678.376401416538,4787.403551055617,4901.5224896671025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.173,1978.9172525863708,2037.545500939633,2098.090071525211,2161.3835260169603,2226.9390558215337,2296.0035677613882,2366.4851747329535,2437.698838962479,2509.9945168506597,2584.2924414537033,2660.423625584158,2737.8283218511942,2816.0173230846704,2896.1420889437854,2979.4002069144776,3063.6128852275724,3150.1623232268335,3239.170639539189,3330.323611413357,3419.907559032066,3508.455166317248,3597.60097532906,3690.2452065006737,3784.074846682269,3880.5933487772004,3978.994345257926,4090.8073035058796,4209.186639849246,4320.677375190091,4421.144875199464,4524.688298567974,4629.79479694206,4737.682612779461,4850.331159034099,4964.019444343959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.955,1949.7180480631935,2007.7265775250098,2067.9964634737144,2130.3654594462714,2194.843876345114,2263.4253598514442,2333.6066312293233,2405.019333708876,2476.889312709073,2550.779497444283,2626.4147190257495,2703.4409521917673,2781.0984811254402,2860.644789892502,2942.6435503859248,3026.4346718245665,3111.355818962866,3199.8154030287797,3289.9329443621596,3379.7273684957563,3467.501786521718,3555.93864397216,3647.1126422208513,3740.375709490183,3835.287745760554,3932.8562009576262,4043.3119255864926,4160.258315725186,4273.83087643415,4374.953629850714,4477.4581984024435,4581.267603962699,4688.00064932241,4799.107950470008,4911.855743972417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.738,1920.5428166143377,1978.1945354862419,2037.9275628179907,2099.3857422279366,2163.5510667782514,2230.8738992386347,2300.7550816037756,2371.8989474165696,2443.811288538046,2517.294068167219,2592.45687087887,2669.1125725261927,2746.384476602218,2825.1766347649063,2905.9170717362954,2989.2869824062927,3073.415059324148,3160.5603255766496,3250.099254867239,3339.8304342029182,3426.6311073364836,3514.310518141827,3604.01549055538,3696.7124500790437,3790.232858497845,3886.809789460501,3995.9016205150097,4111.29875986707,4225.85403300784,4328.800308348719,4430.611812379247,4532.929415889035,4638.608311970503,4748.494534565796,4859.734870941082,4977.117385244883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.521,1891.7358984005025,1948.7543668651572,2007.8586621622671,2069.0298036333534,2132.2582572113884,2198.370781517495,2267.868002696324,2338.6936057761172,2410.733264367019,2483.8086388901543,2558.5797949096204,2634.7876159122893,2711.6704720789953,2789.821384207995,2869.928705200474,2952.139292988019,3035.8196621682177,3121.3052481245195,3210.2655653723177,3299.8862955014843,3385.9385499265004,3472.8399945520414,3561.7627483051388,3653.049190667904,3745.93289175492,3840.8969767164313,3948.972859556463,4062.8055029006823,4177.728963227436,4282.532514273389,4383.765426356049,4484.804411293832,4589.269511029315,4697.894981116119,4807.613997909746,4924.016556566678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.303,1863.7825160121654,1919.290007472814,1978.0295029358595,2038.648921786022,2100.9397345717507,2166.731391584651,2234.9530641899814,2305.4609795492715,2377.295719332385,2450.295694880734,2524.6748823947914,2600.4344547325563,2676.9567810732087,2754.7135132653484,2834.0526411975457,2914.961079585013,2998.193373149382,3082.5620408726736,3170.4501599273813,3259.465827660291,3345.5459560645777,3431.418023802234,3519.5621183993,3609.3500534758186,3701.5965240532905,3795.0537041910206,3902.00553757823,4014.4124104504654,4129.390980950635,4236.036559265633,4336.880547000048,4437.095822211631,4540.081994050739,4647.571379097268,4755.948146465692,4870.872095325878,4986.928470790623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.086,1835.8520838556744,1890.2831114228968,1948.3182233640698,2008.292983191439,2070.270279263705,2135.117978162426,2202.0651494426756,2272.2295249877097,2343.726312643614,2416.81026560367,2490.7978064255417,2566.1823884374376,2642.286165580377,2719.6344665188785,2798.22565149551,2878.342515513929,2960.5979759934517,3044.4947956937813,3130.685121141848,3219.078545753286,3305.186525251803,3390.1538523762815,3477.5256260197752,3566.4226550708145,3657.296557310365,3750.1154325293583,3855.2551666370523,3966.4330987331928,4081.000107987753,4189.570684272308,4290.210420462569,4389.426402742796,4491.059142150187,4597.30240927286,4704.4097312130725,4817.771266647674,4932.787988320257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.868,1807.8987014673373,1862.0764757814622,1918.5825302511364,1978.1747716149055,2039.594938063524,2103.4785882295823,2170.038512984828,2238.9656202998904,2310.129322218863,2383.063355238966,2456.8928939107127,2531.903112645369,2607.5870614963437,2684.556986164271,2762.7419395532243,2842.050960109716,2922.9716869746157,3006.3962709379134,3091.1615910732753,3178.694617129496,3265.3892288876473,3349.2461950046372,3435.5667495389207,3523.6606640935715,3612.9601896087356,3705.140235418508,3808.474351787049,3918.5733264733312,4032.425445492048,4143.038616563268,4244.154764286279,4341.7178136605935,4442.545976160801,4547.225990035657,4653.134475542561,4765.017919323178,4878.603019011378,4998.576926363558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.651,1779.9682693108462,1833.8929982973689,1889.3464032538984,1948.179827188903,2008.9447818725387,2072.442722454187,2138.0975869504905,2205.729025878646,2276.5405546374823,2349.1088716190748,2423.0158179414625,2496.826051899613,2571.6766692443543,2649.07747755609,2727.2873603793637,2805.7892007280025,2885.7233146482936,2968.329025759021,3052.5930188413713,3138.376481743963,3225.7122334936134,3308.372123558585,3393.7206644654016,3481.0421969472513,3569.3261966784944,3660.2019637568455,3762.525602154711,3870.867898046286,3983.819360040309,4096.421518571522,4198.140789186718,4294.1524966833895,4394.072640356956,4497.228797414029,4601.929854438263,4712.504215254504,4824.462536541012,4943.3188273145115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.434,1752.037837154355,1805.7095208132753,1860.9036751226165,1918.1848827629,1978.5526654621688,2041.4782646378792,2106.1566609161528,2173.2834701608235,2242.9434205026473,2315.154387999183,2388.4711100387444,2461.1996793780568,2535.657639692782,2611.623977336532,2690.8461680364867,2769.8592060702,2849.0200670310455,2930.2617805801287,3014.0244466094673,3098.116394480038,3186.0439519231263,3268.043630546897,3352.3128502455797,3438.558270474149,3525.9676092449126,3615.263692095183,3716.752605675485,3823.2355318776695,3935.069752101763,4048.2694165636494,4150.776206314763,4247.316886694075,4345.599304553111,4447.8723027655,4550.964709474472,4660.246910386784,4770.646633501825,4888.060728265465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.216,1724.0844547660179,1777.5028851718407,1832.4375758096323,1888.6705312541112,1948.2420016085964,2010.4883635530286,2074.7189107255863,2140.9761398788546,2209.318679848392,2281.157340750824,2354.5966692300417,2425.5440329267376,2499.609013568037,2574.8448990835805,2652.914721723621,2733.624981489053,2812.286660623644,2892.348210289362,2975.424182863814,3058.971480615302,3145.730805864489,3227.822650039655,3310.871011527632,3396.08785089558,3482.671589228051,3570.914636394636,3670.941997859793,3776.066154735585,3886.333538059521,4000.0777483256966,4102.92725383193,4200.375638830408,4297.136625537443,4398.475252246265,4499.967515701205,4608.026864679193,4717.054270115154,4832.757224040534,4953.192861990372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.999,1696.3522267659014,1749.3194076877471,1803.9948476783504,1859.9561111692321,1917.9562233575314,1979.7672090468568,2043.433152353516,2108.6953344985945,2176.4187792464413,2247.176412956225,2320.23741832457,2390.334937774991,2463.5899840164648,2538.412736847014,2615.014417813311,2694.8143163889004,2775.84793702312,2855.179387569091,2936.85561063191,3019.8587054319005,3104.823451348557,3187.653605133933,3269.971974791519,3354.1232659923567,3439.557317303853,3526.923395614782,3625.169001380567,3729.4125731452195,3837.773852593786,3950.3313233156746,4055.628018756939,4151.74673472116,4249.309387224704,4349.1187575977365,4449.69584891446,4556.0618930577375,4663.737254431799,4777.742377899206,4896.792306242902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.782,1669.8612018603394,1721.1359302036537,1775.5521195470685,1831.241691084353,1888.1966512232436,1949.1706805331985,2012.1473939814457,2076.897697053874,2143.786494366474,2213.1954851616256,2285.866992077402,2356.1830324524267,2427.5709544648926,2501.980574610448,2577.7357530475138,2656.435129108751,2737.4986951641117,2818.0105648488193,2898.327219358278,2980.7459302484986,3064.9871326811995,3147.527116571164,3229.25406133626,3312.158681089134,3396.486104110245,3483.027535733843,3579.8196886699184,3682.758991554854,3789.4337135368273,3900.5823198842168,4008.3620743524375,4103.118633684042,4199.71989402061,4299.766337347715,4399.424182127714,4504.135501112854,4610.528351070557,4723.081664207999,4840.391750495432,4964.086975636532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.564,1643.3484094733428,1693.2938797892623,1747.0860202340843,1802.5036765704808,1859.1795990905375,1918.5490110758149,1981.0634362349335,2045.2522092321815,2111.127395776663,2179.783283188524,2251.4522958197504,2322.003064759014,2391.872179426184,2465.518476332603,2540.834621739106,2618.0244059310826,2698.100595002907,2780.8152207933354,2860.632402405385,2941.6010163837627,3025.2613672482103,3107.36765636619,3188.5217194483484,3270.65289744008,3353.858754379937,3439.2461876277844,3534.951092870207,3636.067075057677,3741.8233750355794,3850.982204839733,3961.451847489906,4054.9632351863033,4150.194126949673,4249.778384565163,4349.111207480009,4452.80162298059,4557.47874755719,4668.574216988627,4784.116528593514,4906.365623504884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.347,1616.8573845677809,1666.5636207467833,1718.6432921028022,1773.7892564856015,1830.18637048175,1888.4664041875747,1950.1490894004592,2013.6327029275842,2078.9350722291547,2146.7764719259385,2217.0658546493382,2287.8790288879877,2357.339559954196,2429.0863140960364,2503.9637869260255,2580.1958300133165,2659.2132157888195,2740.8719428849095,2822.96853357807,2902.488241200361,2985.568217386184,3068.1189188438852,3147.8711981469323,3229.3820175988953,3311.2664024737105,3395.554768276995,3490.1732203024976,3589.629069867942,3694.252125482198,3801.425056232641,3913.2823612643588,4006.8824446213025,4100.709021428054,4199.30473690065,4298.859213550331,4401.564761081482,4504.522687258351,4614.2560505813535,4728.319064198053,4848.691661645924,4972.252240114182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
